# cfgfile = ./initcfg/KAMN/KAMN.1703.meiyo_m5-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M11,3.869497,0.0,0.0,0.0,False,33401.39953,1561.08331,1790.5303,10.38104,227.49,-2.36,-1.64,33406.33035,1549.22157,1778.44143,10.68505,227.73,-0.8,-1.46
1,S01,L01,M12,3.853436,0.0,0.0,0.0,False,33402.18952,1559.52218,1788.65126,10.34493,227.51,-1.6,-2.24,33407.104285,1547.46931,1776.52465,10.56984,227.99,-0.4,-1.76
2,S01,L01,M13,5.329312,0.0,0.0,0.0,False,33402.97951,1557.83601,1786.89519,10.60685,227.67,-0.35,-2.43,33409.370145,1542.26752,1771.18888,10.67338,227.08,0.47,-1.65
3,S01,L01,M14,5.339206,0.0,0.0,0.0,False,33403.769495,1555.74656,1785.10441,10.89808,227.94,0.07,-2.14,33410.170025,1540.31341,1768.98635,10.50978,226.88,-0.65,-1.74
4,S01,L01,M12,3.827166,0.0,0.0,0.0,False,33413.3996,1532.90327,1761.06124,10.81632,227.22,-0.43,-1.74,33418.288095,1521.16876,1748.41632,10.77133,226.6,0.05,-1.9
5,S01,L01,M13,5.288272,0.0,0.0,0.0,False,33414.18959,1530.95602,1759.0564,10.97361,227.22,-0.18,-1.48,33420.539185,1515.59625,1742.49527,10.37677,226.26,-1.31,-1.8
6,S01,L01,M14,5.298641,0.0,0.0,0.0,False,33414.97958,1528.8853,1756.95241,10.87902,227.32,-0.51,-1.44,33421.339545,1513.72142,1740.44327,10.42502,226.64,-1.53,-1.96
7,S01,L01,M11,3.836172,0.0,0.0,0.0,False,33415.769565,1526.90411,1754.88661,10.74337,227.17,-0.68,-1.32,33420.66706,1515.27979,1742.15317,10.36641,226.33,-1.42,-1.83
8,S01,L01,M13,5.246747,0.0,0.0,0.0,False,33425.399625,1504.37681,1729.91383,10.52957,226.36,-0.74,-1.62,33431.707695,1490.12605,1713.5095,10.98752,226.49,-0.05,-2.35
9,S01,L01,M14,5.258436,0.0,0.0,0.0,False,33426.189615,1502.69216,1728.18977,10.6674,225.97,0.19,-1.15,33432.509375,1488.06647,1711.08983,10.57831,226.63,-0.97,-2.3
10,S01,L01,M11,3.811362,0.0,0.0,0.0,False,33426.979705,1500.93224,1726.22637,10.74295,225.78,0.51,-1.11,33431.85239,1489.75675,1713.06784,10.91202,226.51,-0.21,-2.36
11,S01,L01,M12,3.792731,0.0,0.0,0.0,False,33427.769695,1498.93607,1723.89617,10.57457,225.9,-0.59,-1.6,33432.623755,1487.77868,1710.76069,10.52558,226.65,-1.06,-2.26
12,S01,L01,M11,3.786912,0.0,0.0,0.0,False,33438.18973,1475.09105,1696.92575,10.43622,226.66,-2.2,-2.59,33443.037965,1464.20327,1684.57381,10.62601,226.62,0.24,-0.52
13,S01,L01,M12,3.767401,0.0,0.0,0.0,False,33438.979825,1473.6432,1695.05055,10.79802,226.98,-0.77,-2.76,33443.808555,1462.39815,1682.67304,10.88131,226.5,0.28,-0.6
14,S01,L01,M13,5.194822,0.0,0.0,0.0,False,33439.77054,1472.02034,1692.94701,10.97353,227.11,0.22,-2.71,33446.026685,1457.0945,1676.63073,10.77809,227.75,-1.67,-2.93
15,S01,L01,M11,3.762917,0.0,0.0,0.0,False,33449.39976,1449.19788,1668.04955,10.533,228.53,-0.61,-1.83,33454.224,1438.1201,1655.87888,10.69396,228.98,-0.97,-2.79
