# cfgfile = ./initcfg/KAMN/KAMN.1508.kaiyo_k4-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M11,3.491327,0.0,0.0,0.0,False,6093.54273,-67.96496,2473.61603,14.12503,182.1,0.36,-1.32,6098.09538,-68.47172,2458.59107,13.78529,182.33,0.33,0.35
1,S01,L01,M12,4.629271,0.0,0.0,0.0,False,6103.54308,-68.71194,2441.13263,14.07271,182.37,-0.19,-0.32,6109.23368,-69.48856,2422.67566,14.26416,182.91,0.51,0.8
2,S01,L01,M13,5.509602,0.0,0.0,0.0,False,6113.54347,-69.33078,2408.90728,13.92603,183.06,0.32,-1.15,6120.114395,-70.41712,2387.75269,14.02073,182.3,-0.22,0.39
3,S01,L01,M14,4.569901,0.0,0.0,0.0,False,6123.543855,-70.04184,2376.94208,14.04684,182.2,-0.28,-1.12,6129.17508,-70.71361,2359.31029,13.99991,182.32,0.1,-0.09
4,S01,L01,M11,3.419017,0.0,0.0,0.0,False,6133.544245,-71.02489,2345.51235,14.03208,182.66,-0.14,-0.28,6138.024585,-71.6087,2331.46061,14.0833,182.49,-0.16,0.3
5,S01,L01,M12,4.521291,0.0,0.0,0.0,False,6143.54472,-71.89195,2314.10157,14.24458,182.09,-0.26,-0.92,6149.12734,-72.234,2296.81122,14.15802,181.98,0.54,-0.03
6,S01,L01,M13,5.371592,0.0,0.0,0.0,False,6153.545095,-72.56079,2282.75995,13.7362,182.01,-0.67,-0.73,6159.97801,-73.23016,2263.10156,14.29144,181.58,0.38,-0.01
7,S01,L01,M14,4.462416,0.0,0.0,0.0,False,6163.545425,-73.371,2251.87696,13.80592,180.75,-0.29,-0.33,6169.069165,-73.4021,2234.6534,14.0143,179.95,-0.93,0.2
8,S01,L01,M11,3.355827,0.0,0.0,0.0,False,6173.54583,-73.13945,2221.06428,14.17052,179.6,-0.54,-0.25,6177.96298,-73.05716,2207.86927,14.29436,179.24,0.48,-0.16
9,S01,L01,M12,4.418581,0.0,0.0,0.0,False,6183.54621,-72.54472,2190.61832,13.83017,178.7,-0.55,0.3,6189.02612,-71.87308,2174.29101,14.32423,178.69,0.07,-0.38
