# cfgfile = ./initcfg/KAMN/KAMN.1610.meiyo_m5-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M11,3.909717,0.0,0.0,0.0,False,39730.39615,1588.07415,1918.20465,11.21674,199.15,-0.34,0.38,39735.36719,1579.6635,1907.25971,11.16889,197.02,-1.06,-0.24
1,S01,L01,M12,3.945191,0.0,0.0,0.0,False,39731.18624,1586.79123,1916.63225,11.23367,198.81,0.01,-0.22,39736.19276,1578.0716,1905.81204,11.51916,197.07,0.52,0.19
2,S01,L01,M13,5.448237,0.0,0.0,0.0,False,39731.97623,1585.47066,1915.0046,11.31548,198.4,0.2,-0.57,39738.48579,1572.93733,1900.45141,11.42348,196.83,-0.95,1.76
3,S01,L01,M14,5.421021,0.0,0.0,0.0,False,39732.766215,1584.0729,1913.13551,11.27843,198.02,-0.35,-0.7,39739.24856,1571.60735,1898.5701,11.11675,196.39,-1.68,1.69
4,S01,L01,M12,3.920596,0.0,0.0,0.0,False,39742.396205,1567.0491,1891.29585,11.45448,195.24,0.03,-0.43,39747.37813,1558.36015,1879.21072,11.56354,194.54,0.09,0.3
5,S01,L01,M13,5.412547,0.0,0.0,0.0,False,39743.186195,1565.61649,1889.23461,11.263,195.02,-0.48,-0.22,39749.660065,1554.54169,1873.15374,11.18146,193.99,-1.42,0.04
6,S01,L01,M14,5.387916,0.0,0.0,0.0,False,39743.97618,1564.19882,1887.23212,11.05666,194.84,-0.91,-0.0,39750.42542,1553.20246,1871.12689,11.07947,193.59,-1.82,0.33
7,S01,L01,M11,3.881827,0.0,0.0,0.0,False,39744.766375,1562.77319,1885.35631,11.01211,194.74,-0.9,0.24,39749.709525,1554.45378,1873.019,11.17289,193.97,-1.45,0.06
8,S01,L01,M13,5.374277,0.0,0.0,0.0,False,39754.3964,1546.52253,1860.80751,11.17014,193.18,-0.28,0.74,39760.832,1536.22366,1843.05963,11.0788,192.91,-0.89,0.42
9,S01,L01,M14,5.353866,0.0,0.0,0.0,False,39755.18629,1545.40518,1858.53762,11.04553,193.04,-0.82,0.3,39761.60148,1535.10608,1840.93147,11.28696,192.85,-0.46,0.21
