# cfgfile = ./initcfg/KAMN/KAMN.1906.meiyo_m5-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M07,3.408064,0.0,0.0,0.0,False,3377.396265,-58.57076,2478.14345,10.30743,177.46,-1.89,-2.02,3381.865835,-55.2374,2466.02779,10.88574,180.25,-0.91,-1.1
1,S01,L01,M09,5.391529,0.0,0.0,0.0,False,3378.48629,-58.06285,2475.68118,10.62877,178.0,-0.12,-1.16,3384.939325,-53.8912,2457.43587,10.96867,181.35,-0.7,0.52
2,S01,L01,M08,4.574239,0.0,0.0,0.0,False,3401.39634,-46.93393,2410.29877,10.48561,182.82,-0.59,-0.06,3407.032085,-45.66953,2394.42131,11.30136,183.05,0.82,0.64
3,S01,L01,M12,4.574906,0.0,0.0,0.0,False,3413.396495,-43.71034,2375.29323,11.06661,183.14,0.21,0.18,3419.03273,-42.35809,2358.23862,11.21379,182.59,0.54,1.0
4,S01,L01,M14,4.593036,0.0,0.0,0.0,False,3414.486525,-43.57771,2371.94374,10.95151,183.19,-0.51,0.44,3420.140885,-42.09296,2354.90775,11.54953,182.96,1.01,0.56
5,S01,L01,M09,5.240054,0.0,0.0,0.0,False,3425.39656,-40.6596,2338.48497,10.86474,182.74,0.29,0.02,3431.69812,-39.37858,2318.48863,11.17291,182.15,0.14,1.29
6,S01,L01,M07,3.338039,0.0,0.0,0.0,False,3426.48649,-40.51911,2335.00553,10.85689,182.38,-0.03,0.61,3430.886035,-39.49237,2321.34903,11.30826,182.29,0.77,1.23
7,S01,L01,M13,5.407347,0.0,0.0,0.0,False,3437.396535,-37.65087,2300.22973,10.94771,181.54,-0.87,1.2,3443.865205,-35.38746,2279.13884,10.76401,180.96,-1.19,0.88
8,S01,L01,M08,4.442234,0.0,0.0,0.0,False,3450.486825,-33.1925,2258.18972,11.19292,180.18,0.73,1.21,3455.990565,-30.4832,2240.40733,11.27108,181.32,1.21,0.23
9,S01,L01,M14,4.473276,0.0,0.0,0.0,False,3461.396815,-28.4647,2223.09203,11.50965,182.75,1.92,-0.19,3466.931415,-27.31089,2205.08219,11.1824,184.64,0.73,0.21
10,S01,L01,M07,3.276004,0.0,0.0,0.0,False,3473.39682,-26.49314,2184.74352,10.87556,186.46,-1.53,1.51,3477.73433,-25.94204,2171.38212,10.96788,188.19,-1.2,0.39
11,S01,L01,M09,5.071789,0.0,0.0,0.0,False,3474.48685,-25.80173,2181.95469,11.21113,186.72,0.91,0.32,3480.620145,-25.70189,2162.44757,11.11188,188.24,-0.59,0.4
12,S01,L01,M13,5.237882,0.0,0.0,0.0,False,3486.4869,-25.78208,2144.37868,10.89333,189.82,-1.58,0.46,3492.786105,-26.13989,2124.85324,10.77433,190.43,-0.45,0.24
13,S01,L01,M12,4.315856,0.0,0.0,0.0,False,3509.39711,-29.65325,2072.15906,10.84252,191.93,-1.07,0.66,3514.774295,-31.55471,2054.64202,10.78319,193.21,-0.87,0.31
14,S01,L01,M14,4.346636,0.0,0.0,0.0,False,3510.487135,-29.70414,2068.88907,10.95628,192.69,0.17,-0.36,3515.895095,-32.01617,2050.97275,10.8017,193.52,-0.39,0.14
15,S01,L01,M09,4.915524,0.0,0.0,0.0,False,3521.397165,-34.26592,2032.69363,11.20754,193.21,0.23,0.56,3527.374195,-36.74957,2012.68068,11.15614,193.28,0.94,0.24
16,S01,L01,M07,3.227729,0.0,0.0,0.0,False,3522.48709,-34.61195,2029.37635,11.67164,193.52,1.95,0.14,3526.776325,-36.49461,2014.81892,11.08353,193.4,0.86,0.33
17,S01,L01,M13,5.073352,0.0,0.0,0.0,False,3533.397165,-39.95531,1991.36574,11.02827,193.03,-1.53,1.68,3539.53184,-42.01909,1970.80762,10.93319,192.11,-0.15,0.62
18,S01,L01,M08,4.218549,0.0,0.0,0.0,False,3546.487305,-45.36754,1947.45569,11.6605,190.48,0.68,1.17,3551.76736,-46.85189,1929.73395,10.81311,188.38,-1.95,0.7
19,S01,L01,M14,4.218641,0.0,0.0,0.0,False,3557.397855,-48.10896,1911.49632,11.33416,186.66,-0.79,1.36,3562.67782,-48.00957,1893.76404,11.61321,184.88,0.58,0.85
20,S01,L01,M12,4.197651,0.0,0.0,0.0,False,3558.487365,-48.2846,1907.77157,10.84768,185.9,-1.22,1.68,3563.746345,-48.58258,1889.75047,11.44322,183.9,-0.77,2.45
21,S01,L01,M07,3.191499,0.0,0.0,0.0,False,3569.397465,-47.81165,1869.53537,10.92742,182.47,-1.74,2.07,3573.65047,-47.12114,1854.80998,11.1838,182.67,-1.06,0.94
22,S01,L01,M09,4.745849,0.0,0.0,0.0,False,3570.48739,-47.57839,1866.226,11.13676,182.43,-0.4,2.01,3576.294745,-46.24315,1845.75506,10.95382,182.87,0.35,0.23
23,S01,L01,M13,4.897937,0.0,0.0,0.0,False,3582.4875,-45.58525,1823.8854,11.2656,183.48,-0.52,1.01,3588.44676,-44.24265,1803.86276,11.14779,184.17,0.0,0.3
24,S01,L01,M08,4.109369,0.0,0.0,0.0,False,3593.397615,-43.63836,1787.83371,11.10664,184.15,0.03,1.05,3598.56849,-42.57984,1771.66801,11.00324,185.26,-0.4,0.47
25,S01,L01,M12,4.081771,0.0,0.0,0.0,False,3605.397685,-41.74306,1750.97479,11.38599,185.57,0.24,1.34,3610.540785,-40.73072,1736.02065,11.19287,186.36,0.12,0.18
