# cfgfile = ./initcfg/KAMN/KAMN.1401.kaiyo_kx-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M11,3.493677,0.0,0.0,0.0,False,10447.543165,-85.36978,2468.76701,13.94014,173.77,-0.75,-3.44,10452.098165,-87.59254,2450.20091,13.84426,172.12,0.37,2.19
1,S01,L01,M14,4.545211,0.0,0.0,0.0,False,10477.54427,-87.73289,2350.64475,13.88976,170.46,-0.1,-1.78,10483.150805,-86.80677,2328.70735,14.36365,167.23,0.7,-0.57
2,S01,L01,M12,4.496576,0.0,0.0,0.0,False,10497.545025,-82.78753,2272.62386,14.06883,169.98,0.52,2.04,10503.10293,-79.65664,2251.40105,14.10202,170.95,-0.27,-5.04
3,S01,L01,M13,5.323932,0.0,0.0,0.0,False,10507.54544,-81.265,2233.45937,13.93324,172.88,-0.34,1.31,10513.930695,-80.16906,2208.98168,14.04423,170.89,0.43,-2.72
4,S01,L01,M12,4.367371,0.0,0.0,0.0,False,10537.54662,-77.25264,2118.15553,14.21494,171.55,0.46,0.62,10542.97532,-75.08243,2097.40574,14.42337,168.02,-0.4,-2.55
5,S01,L01,M14,4.296436,0.0,0.0,0.0,False,10557.53738,-74.24685,2041.3977,14.20543,175.7,1.58,-2.51,10562.89514,-75.37043,2020.70921,14.18527,173.42,-0.8,-0.53
6,S01,L01,M11,3.266677,0.0,0.0,0.0,False,10567.53775,-76.07854,2002.68519,14.23695,174.75,1.0,-1.85,10571.86575,-77.00845,1986.04908,14.08759,175.82,-1.26,-0.15
7,S01,L01,M12,4.248596,0.0,0.0,0.0,False,10577.53818,-77.77724,1964.01023,14.41273,175.61,1.56,-3.04,10582.848105,-79.54805,1943.48286,14.54839,175.7,-1.23,-0.96
8,S01,L01,M13,4.680082,0.0,0.0,0.0,False,10667.54163,-77.72008,1618.64998,14.0308,164.98,-1.43,-1.65,10673.283035,-75.53229,1596.17165,14.37856,167.38,1.27,-1.2
9,S01,L01,M14,3.970476,0.0,0.0,0.0,False,10677.54199,-73.40846,1580.23166,13.76165,165.69,-1.14,-0.66,10682.57379,-71.34426,1560.61983,15.07653,167.08,0.83,-0.06
10,S01,L01,M11,3.150242,0.0,0.0,0.0,False,10687.54237,-69.02482,1541.16037,13.43306,167.5,-1.09,-2.18,10691.753935,-66.62047,1525.19313,14.41533,169.8,-0.91,-1.31
11,S01,L01,M12,3.924791,0.0,0.0,0.0,False,10697.542805,-65.69996,1502.4648,14.45756,170.06,0.63,-2.52,10702.528925,-64.80622,1482.82712,14.27751,174.3,0.11,-1.48
12,S01,L01,M14,3.878351,0.0,0.0,0.0,False,10717.543485,-64.15247,1423.19147,13.92761,172.88,-0.38,-3.61,10722.48316,-65.57788,1403.2682,14.67925,174.0,1.84,0.89
13,S01,L01,M11,3.138347,0.0,0.0,0.0,False,10727.543865,-65.02121,1383.17502,13.99191,174.25,-0.24,-2.91,10731.743535,-65.7017,1366.10273,14.46123,175.24,0.9,-0.15
14,S01,L01,M12,3.833551,0.0,0.0,0.0,False,10737.54437,-66.99542,1342.81283,14.52715,174.66,-1.18,0.23,10742.43925,-66.75821,1322.86437,14.18458,176.49,1.39,-3.34
15,S01,L01,M13,4.373277,0.0,0.0,0.0,False,10747.544645,-68.31318,1302.75931,14.41072,175.51,-1.14,-0.49,10752.979245,-69.38638,1280.72509,14.61688,175.53,1.26,-2.19
16,S01,L01,M14,3.787446,0.0,0.0,0.0,False,10757.5451,-70.80925,1262.47872,14.00613,177.42,-1.11,-1.03,10762.39387,-72.63245,1243.31099,14.42902,174.49,0.61,0.76
17,S01,L01,M11,3.140977,0.0,0.0,0.0,False,10767.545425,-73.30477,1222.65948,14.5995,176.53,0.93,-1.64,10771.747725,-74.2873,1206.14406,14.22408,173.01,0.66,-0.03
18,S01,L01,M12,3.755721,0.0,0.0,0.0,False,10777.54584,-74.34145,1182.32785,14.45153,174.08,-0.9,-3.29,10782.36289,-75.17948,1163.62352,13.62399,172.0,-0.21,0.38
19,S01,L01,M13,4.226197,0.0,0.0,0.0,False,10787.54626,-74.28205,1143.40672,14.79613,174.53,0.43,-3.04,10792.83378,-74.92639,1122.17447,13.93558,171.92,-0.11,-1.9
20,S01,L01,M14,3.709271,0.0,0.0,0.0,False,10797.5466,-76.03329,1103.54718,14.5047,172.79,0.43,1.96,10802.317195,-73.87994,1084.63576,14.32553,171.84,0.87,-3.71
21,S01,L01,M11,3.158292,0.0,0.0,0.0,False,10807.54701,-74.80742,1063.68426,14.52038,172.55,0.5,-0.54,10811.766625,-74.05984,1046.70579,14.59566,171.96,-0.37,-1.55
22,S01,L01,M12,3.684746,0.0,0.0,0.0,False,10817.53744,-73.56495,1023.25662,14.56667,173.29,0.16,-2.83,10822.283515,-74.77195,1004.1258,14.27359,171.74,-1.86,0.07
23,S01,L01,M13,4.084717,0.0,0.0,0.0,False,10827.53779,-73.89142,983.12852,14.32798,172.85,2.19,-0.32,10832.68383,-73.33889,962.66624,14.66856,172.11,-1.2,-2.77
24,S01,L01,M14,3.643566,0.0,0.0,0.0,False,10837.538145,-73.37598,942.39733,14.15213,172.68,1.06,-2.09,10842.243035,-74.27535,923.78096,14.01475,171.51,-1.26,1.31
25,S01,L01,M11,3.189837,0.0,0.0,0.0,False,10847.538545,-73.39369,902.20872,14.42726,171.26,0.3,-0.62,10851.789705,-73.36148,885.23697,13.96981,170.99,-0.06,-0.38
