depth,speed
0.0,1483.158
10.0,1482.932
20.0,1482.887
30.0,1482.973
40.0,1483.02
50.0,1483.195
60.0,1483.34
70.0,1483.419
80.0,1483.321
90.0,1482.765
100.0,1482.57
110.0,1482.283
120.0,1481.96
130.0,1481.901
140.0,1481.706
150.0,1481.229
160.0,1480.755
170.0,1478.297
180.0,1475.933
190.0,1475.12
200.0,1475.138
250.0,1469.648
300.0,1466.973
350.0,1467.772
400.0,1465.897
450.0,1467.711
500.0,1469.121
550.0,1470.617
600.0,1472.518
700.0,1474.278
800.0,1475.654
900.0,1476.679
1200.0,1480.457
1600.0,1484.925
2386.7,1494.992
