depth,speed
0.0,1539.259
10.0,1539.341
20.0,1539.483
30.0,1539.645
40.0,1539.479
50.0,1538.642
60.0,1536.779
70.0,1534.468
80.0,1531.853
90.0,1529.781
100.0,1527.845
110.0,1526.486
120.0,1525.188
130.0,1524.009
140.0,1522.582
150.0,1521.152
160.0,1520.435
170.0,1519.441
180.0,1518.481
190.0,1517.983
200.0,1517.428
250.0,1514.825
300.0,1509.489
350.0,1503.417
400.0,1498.158
450.0,1493.476
500.0,1489.479
550.0,1483.503
600.0,1481.429
700.0,1478.144
800.0,1477.401
900.0,1478.151
1200.0,1480.385
1606.169,1486.039
