depth,speed
0.0,1528.89
10.0,1528.967
20.0,1528.063
30.0,1524.793
40.0,1521.049
50.0,1519.396
60.0,1517.28
70.0,1515.6
80.0,1514.15
90.0,1512.624
100.0,1510.948
110.0,1509.437
120.0,1507.593
130.0,1506.33
140.0,1505.619
150.0,1503.274
160.0,1502.356
170.0,1501.688
180.0,1500.613
190.0,1499.578
200.0,1498.402
250.0,1490.194
300.0,1485.05
350.0,1484.035
400.0,1483.623
450.0,1479.419
500.0,1477.608
550.0,1476.905
600.0,1477.145
700.0,1476.94
800.0,1476.832
900.0,1477.245
1200.0,1479.812
1606.169,1484.529
