# cfgfile = ./initcfg/CHOS/CHOS.1809.meiyo_m5-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M11,2.345253,0.0,0.0,0.0,False,982.402165,79.35649,1719.6419,13.14176,161.9,-0.69,-0.45,985.808925,85.20326,1713.4253,14.11763,168.16,0.94,0.24
1,S01,L01,M12,3.145966,0.0,0.0,0.0,False,983.4923,81.34318,1717.65664,13.81692,163.72,-0.18,0.82,987.699775,89.15595,1710.02212,13.06919,172.53,0.18,-2.75
2,S01,L01,M12,3.125721,0.0,0.0,0.0,False,992.40223,97.04259,1702.14364,14.64939,179.59,0.11,-1.18,996.58946,103.5789,1694.08382,13.24364,187.15,-0.87,-2.13
3,S01,L01,M13,3.78118,0.0,0.0,0.0,False,993.49226,99.01412,1700.16309,14.26544,181.41,0.02,-1.77,998.334945,104.57558,1690.93977,14.32711,188.45,-0.07,0.52
4,S01,L01,M14,3.135828,0.0,0.0,0.0,False,1003.492325,109.98494,1680.57191,13.09796,191.3,0.93,-4.3,1007.68966,112.63233,1672.70343,14.40578,192.97,0.0,2.39
5,S01,L01,M14,3.120613,0.0,0.0,0.0,False,1012.402525,116.47345,1662.08716,13.4148,196.16,0.29,-2.04,1016.584645,117.74162,1652.76467,14.20838,198.76,0.69,-1.18
6,S01,L01,M11,2.304383,0.0,0.0,0.0,False,1013.49245,117.19974,1659.40826,13.66585,196.74,0.12,-2.49,1016.85834,117.79422,1652.18348,14.13319,198.94,0.76,-1.14
7,S01,L01,M11,2.290788,0.0,0.0,0.0,False,1022.402445,119.74814,1639.00467,13.73758,200.46,-0.22,0.73,1025.75474,119.23043,1630.44168,14.45977,201.8,-0.41,-0.31
8,S01,L01,M12,3.056701,0.0,0.0,0.0,False,1023.492475,119.63856,1636.43459,14.46528,200.8,0.49,0.86,1027.610685,119.54242,1625.75061,13.69557,203.02,0.32,-2.04
9,S01,L01,M12,3.036196,0.0,0.0,0.0,False,1032.402585,118.77491,1613.41158,14.23836,202.74,0.21,1.34,1036.50029,118.06894,1602.00414,13.83416,204.02,-0.65,-0.34
10,S01,L01,M13,3.678375,0.0,0.0,0.0,False,1033.492615,118.48257,1610.46038,14.29821,202.83,0.01,0.99,1038.232495,117.48643,1597.39247,13.8522,204.31,-0.02,0.42
11,S01,L01,M13,3.6499,0.0,0.0,0.0,False,1042.402655,116.38508,1585.1923,13.31527,205.51,-0.56,-0.21,1047.11406,113.98826,1571.29514,13.97833,207.31,0.13,-0.69
