# cfgfile = ./initcfg/CHOS/CHOS.1508.kaiyo_k4-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M11,2.176248,0.0,0.0,0.0,False,67716.544635,47.45863,1435.80391,16.07892,217.39,-1.12,1.15,67719.78239,46.23099,1426.27331,16.81255,218.03,1.22,-2.27
1,S01,L01,M14,2.818608,0.0,0.0,0.0,False,67746.545805,28.18138,1351.66931,15.80665,212.21,-1.54,-0.08,67750.42592,26.57894,1340.70513,16.5879,211.93,-0.08,-0.06
2,S01,L01,M11,2.122528,0.0,0.0,0.0,False,67756.546175,25.07591,1322.49165,16.1514,212.0,-0.64,-0.58,67759.73021,22.55942,1314.09999,16.67246,209.85,0.93,3.46
3,S01,L01,M12,2.828341,0.0,0.0,0.0,False,67766.546645,20.77785,1293.65692,16.40084,210.54,-0.4,3.02,67770.436495,20.03462,1281.4344,16.61613,209.23,0.84,0.01
4,S01,L01,M13,3.314965,0.0,0.0,0.0,False,67776.54699,18.57725,1263.47789,16.05545,209.09,-0.85,0.23,67780.92346,17.21937,1249.93127,16.36399,204.87,-0.22,1.34
5,S01,L01,M14,2.718843,0.0,0.0,0.0,False,67786.537285,17.18183,1233.35649,16.01467,205.33,0.63,2.75,67790.317635,18.76281,1220.47138,16.21674,205.18,-1.2,-2.46
6,S01,L01,M11,2.074633,0.0,0.0,0.0,False,67796.537715,18.40913,1201.29596,15.87939,204.04,0.37,0.02,67799.673855,19.17298,1191.45171,16.2895,203.33,-1.31,-0.92
7,S01,L01,M14,2.628893,0.0,0.0,0.0,False,67826.5389,26.01963,1105.58113,15.66659,203.86,-1.96,-1.18,67830.2293,26.35509,1094.58361,16.68588,207.33,-0.3,-1.17
8,S01,L01,M11,2.038358,0.0,0.0,0.0,False,67836.53924,27.11413,1075.53892,16.27527,209.75,-0.2,-1.04,67839.639105,26.99871,1066.33091,16.74552,211.2,-0.38,-1.17
9,S01,L01,M12,2.655296,0.0,0.0,0.0,False,67846.539725,25.95852,1046.08031,16.45207,213.3,0.59,-1.87,67850.25653,24.52329,1036.19711,16.00282,213.99,0.65,0.91
10,S01,L01,M11,2.017533,0.0,0.0,0.0,False,67876.540785,13.16306,963.40637,16.26167,216.27,0.75,-3.48,67879.619825,10.63128,955.91319,16.04573,217.62,0.07,0.72
11,S01,L01,M12,2.601636,0.0,0.0,0.0,False,67886.54125,6.43576,937.10569,16.50356,217.53,0.63,-0.33,67890.204395,4.33505,927.45001,16.22396,216.51,-0.24,-0.94
12,S01,L01,M13,2.96178,0.0,0.0,0.0,False,67896.54163,0.27888,910.25104,15.99718,215.19,0.22,0.87,67900.564915,-2.37132,899.53356,16.37048,213.69,-1.71,0.84
13,S01,L01,M14,2.468133,0.0,0.0,0.0,False,67906.54202,-4.93601,883.13512,16.91485,213.17,1.66,1.8,67910.07166,-6.05816,872.50294,15.75325,211.07,-0.85,-0.98
14,S01,L01,M11,2.009208,0.0,0.0,0.0,False,67916.542385,-8.86705,854.08079,16.2977,209.86,-0.41,2.18,67919.6131,-7.95184,844.43944,16.61926,209.73,1.25,-3.24
15,S01,L01,M12,2.550421,0.0,0.0,0.0,False,67926.542735,-10.11388,823.9785,16.92122,207.76,0.74,-0.56,67930.154665,-10.86294,813.42696,16.39828,206.52,0.5,0.35
16,S01,L01,M13,2.85221,0.0,0.0,0.0,False,67936.543155,-11.08591,793.36825,15.98873,206.05,-0.7,0.24,67940.45687,-11.22616,781.51101,16.973,207.48,0.34,-0.29
17,S01,L01,M14,2.398263,0.0,0.0,0.0,False,67946.543485,-11.05814,762.53592,16.21646,206.51,0.51,-2.49,67950.003255,-12.20997,752.42794,16.49628,207.33,0.38,1.23
18,S01,L01,M11,2.010783,0.0,0.0,0.0,False,67956.54389,-12.02036,731.49399,16.24804,204.87,-0.31,-1.75,67959.61618,-12.37865,722.36423,16.32099,205.26,0.96,0.96
19,S01,L01,M12,2.493496,0.0,0.0,0.0,False,67966.54426,-11.31946,699.95909,16.53358,204.53,0.7,-2.13,67970.099265,-12.09367,688.50402,16.15813,204.72,-0.55,1.71
20,S01,L01,M14,2.338643,0.0,0.0,0.0,False,67986.5451,-10.5846,636.73163,15.90075,206.0,-1.25,-1.26,67989.94525,-11.47834,626.80117,16.70133,206.81,0.63,1.86
21,S01,L01,M11,2.026378,0.0,0.0,0.0,False,67996.54547,-11.05565,605.69583,16.77345,207.61,1.08,-1.28,67999.633355,-12.46019,596.45729,15.79357,207.17,-0.2,2.43
22,S01,L01,M12,2.446791,0.0,0.0,0.0,False,68006.545865,-12.50049,575.13639,17.08999,207.33,1.38,1.33,68010.054165,-12.4364,563.69825,16.14272,206.03,0.0,-1.13
