# cfgfile = ./initcfg/CHOS/CHOS.1510.meiyo_m5-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M13,3.44822,0.0,0.0,0.0,False,60378.543285,-10.82566,1385.65066,13.35322,182.03,0.04,-0.76,60383.05301,-11.65308,1369.60343,13.24479,183.49,0.32,-1.68
1,S01,L01,M14,2.800678,0.0,0.0,0.0,False,60388.54329,-11.42236,1350.11605,13.52057,178.97,0.02,-1.58,60392.405475,-12.73794,1335.46587,13.82309,178.25,-0.27,0.45
2,S01,L01,M11,2.120828,0.0,0.0,0.0,False,60398.543375,-11.00391,1312.96131,12.99978,177.42,0.28,-0.35,60401.72571,-10.86793,1301.54933,13.26682,176.68,-1.94,0.41
3,S01,L01,M12,2.831691,0.0,0.0,0.0,False,60408.54339,-8.42725,1275.11122,13.23436,176.25,2.03,-2.26,60412.43659,-7.51131,1261.2337,13.20852,176.71,-2.05,-0.96
4,S01,L01,M13,3.291335,0.0,0.0,0.0,False,60418.543395,-5.3498,1238.15245,14.0821,176.41,2.0,-3.14,60422.896235,-4.17123,1222.14199,12.84906,176.21,-0.57,-0.68
5,S01,L01,M14,2.686703,0.0,0.0,0.0,False,60428.54349,-2.33784,1200.76079,13.76401,175.6,1.23,-2.5,60432.2917,-0.67515,1186.89319,12.94104,176.66,-1.04,-2.2
6,S01,L01,M11,2.064373,0.0,0.0,0.0,False,60438.543585,0.52107,1163.37926,13.71817,176.18,0.93,-1.26,60441.669465,2.68632,1151.90065,13.03302,176.35,-0.04,-3.11
7,S01,L01,M12,2.719486,0.0,0.0,0.0,False,60448.54352,3.91515,1125.86421,13.55259,177.02,0.44,-0.64,60452.324515,5.80084,1111.96446,13.07146,178.7,0.45,-2.99
8,S01,L01,M13,3.137185,0.0,0.0,0.0,False,60458.54362,6.25041,1088.566,13.4608,181.63,0.74,-2.5,60462.74231,6.54924,1072.99386,13.25781,184.73,-0.16,-2.28
9,S01,L01,M14,2.581338,0.0,0.0,0.0,False,60468.543725,5.21822,1050.96757,13.1624,187.53,0.07,-2.42,60472.18657,4.10195,1038.01474,13.3376,188.61,0.17,-2.27
10,S01,L01,M11,2.027628,0.0,0.0,0.0,False,60478.543735,1.0309,1014.12725,13.39831,187.42,0.66,-1.84,60481.63287,-0.14148,1003.31333,13.46928,186.12,1.52,-1.98
