# cfgfile = ./initcfg/CHOS/CHOS.1306.kaiyo_k4-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M11,2.206843,0.0,0.0,0.0,False,16919.541905,-9.28877,1505.7189,15.87387,182.12,-0.35,-0.72,16922.810255,-8.18974,1493.185,15.86895,182.22,-0.33,-1.66
1,S01,L01,M12,2.966531,0.0,0.0,0.0,False,16929.542325,-7.00434,1467.76746,16.47395,181.97,0.3,-0.54,16933.570365,-5.74393,1452.264,15.67684,181.22,0.61,-1.89
2,S01,L01,M13,3.47739,0.0,0.0,0.0,False,16939.54269,-4.51443,1429.05585,16.07321,181.17,-0.2,-0.73,16944.081585,-3.0796,1411.36681,15.94704,181.12,-0.45,-1.33
3,S01,L01,M14,2.825228,0.0,0.0,0.0,False,16949.54315,-1.85937,1390.1649,15.66872,181.66,-0.63,-0.53,16953.429885,-0.45346,1375.35505,16.40842,181.88,0.06,-1.72
4,S01,L01,M11,2.127368,0.0,0.0,0.0,False,16959.54345,0.81538,1351.42079,16.24394,182.51,-0.39,-1.28,16962.732325,1.11033,1339.72956,16.18257,183.05,1.92,-0.8
5,S01,L01,M12,2.840696,0.0,0.0,0.0,False,16969.54388,1.91286,1312.94191,16.14614,183.66,0.45,-0.6,16973.446085,2.90154,1297.85693,16.10034,183.83,0.17,-1.86
6,S01,L01,M13,3.312305,0.0,0.0,0.0,False,16979.544245,3.09988,1274.09553,16.11122,184.57,0.52,-1.75,16983.918055,2.42555,1256.85521,15.81266,184.97,-0.25,-0.43
7,S01,L01,M14,2.702043,0.0,0.0,0.0,False,16989.54465,2.06243,1235.05728,15.97851,185.27,-0.9,0.15,16993.3082,2.37259,1220.52591,16.0788,185.12,0.59,-1.5
8,S01,L01,M11,2.065238,0.0,0.0,0.0,False,16999.54503,1.29816,1196.15252,16.21608,186.34,-0.02,-0.3,17002.671775,1.25084,1184.06209,15.9135,186.51,0.68,-1.75
9,S01,L01,M12,2.730436,0.0,0.0,0.0,False,17009.545415,-0.28772,1157.7013,16.31055,185.38,1.2,0.02,17013.33736,-0.50519,1142.50189,15.88699,185.3,-0.17,-0.79
10,S01,L01,M13,3.15252,0.0,0.0,0.0,False,17019.545745,-1.02536,1118.20535,15.67794,186.01,-0.37,-0.73,17023.75977,-0.90507,1102.00866,15.80076,185.55,-0.62,-1.5
11,S01,L01,M14,2.586153,0.0,0.0,0.0,False,17029.54612,-1.73239,1079.59777,15.97151,185.69,-0.24,-1.34,17033.19378,-2.32612,1065.68483,16.06972,186.28,0.5,-0.63
12,S01,L01,M11,2.023423,0.0,0.0,0.0,False,17039.54648,-3.44003,1041.03537,16.02555,185.91,-0.01,-0.37,17042.63141,-3.20494,1029.30713,16.12091,185.05,0.76,-1.68
13,S01,L01,M12,2.633026,0.0,0.0,0.0,False,17049.546845,-3.84127,1002.14044,16.27048,184.45,0.14,-1.64,17053.24138,-4.17952,987.69087,15.59048,184.16,-0.18,-0.72
14,S01,L01,M13,2.99959,0.0,0.0,0.0,False,17059.547285,-4.37015,963.73205,16.28019,183.74,0.88,-1.0,17063.60838,-4.77759,948.08748,16.3502,183.2,1.86,0.0
15,S01,L01,M14,2.483918,0.0,0.0,0.0,False,17069.53769,-3.75082,924.8123,16.4986,182.41,0.36,-0.88,17073.083115,-3.81488,910.70989,15.81804,182.55,0.24,-0.13
16,S01,L01,M11,2.001908,0.0,0.0,0.0,False,17079.537975,-2.96735,885.94427,15.66179,182.71,0.06,-0.17,17082.60139,-1.64074,873.68103,16.49,182.6,-0.32,-1.93
17,S01,L01,M12,2.544941,0.0,0.0,0.0,False,17089.538455,-1.30978,846.72855,15.94864,183.17,0.37,-1.63,17093.144905,-1.13331,832.98028,16.07541,183.04,0.44,-0.7
18,S01,L01,M13,2.85183,0.0,0.0,0.0,False,17099.538755,-0.35078,807.59914,16.28092,182.85,-0.08,-1.43,17103.45209,-0.38814,792.42276,15.98655,182.98,0.83,-0.77
19,S01,L01,M14,2.397708,0.0,0.0,0.0,False,17109.539145,0.27789,769.00604,16.36283,182.95,0.8,-0.37,17112.99836,0.56837,755.12276,16.18888,183.71,0.53,-1.1
20,S01,L01,M11,2.001958,0.0,0.0,0.0,False,17119.539575,0.88147,729.73003,16.42699,183.91,1.2,-0.36,17122.60304,1.12471,717.45455,15.90941,184.17,-0.15,-1.32
21,S01,L01,M12,2.471511,0.0,0.0,0.0,False,17129.539905,1.24104,691.00086,16.71801,184.44,0.95,-1.14,17133.072925,1.09091,677.39878,16.1091,184.53,1.11,-0.87
22,S01,L01,M13,2.712855,0.0,0.0,0.0,False,17139.540305,0.85693,652.36926,15.97158,184.68,0.16,-0.97,17143.314665,0.58345,637.62342,16.01807,184.74,-0.51,-0.88
23,S01,L01,M14,2.324768,0.0,0.0,0.0,False,17149.54068,0.13929,613.55245,16.01337,185.23,-0.19,-1.18,17152.926955,-0.12458,600.50119,16.26354,185.22,0.4,-1.19
24,S01,L01,M11,2.023798,0.0,0.0,0.0,False,17159.541125,-0.41957,574.94308,16.1491,185.11,0.09,-1.85,17162.62643,-1.09418,563.25287,16.46995,184.98,0.87,-0.51
25,S01,L01,M12,2.417101,0.0,0.0,0.0,False,17169.54145,-1.42116,536.29528,15.84536,185.48,0.08,-1.98,17173.02006,-2.53923,523.01636,15.98891,185.91,0.16,-0.2
26,S01,L01,M13,2.584035,0.0,0.0,0.0,False,17179.54183,-3.28998,497.38525,16.37813,185.48,-0.52,-0.52,17183.18737,-3.33889,483.57908,15.92897,185.16,0.24,-1.36
27,S01,L01,M14,2.266753,0.0,0.0,0.0,False,17189.54222,-4.08355,458.87136,15.89287,184.38,0.09,-1.05,17192.87048,-4.28282,446.00804,15.95443,184.45,-0.32,-0.85
28,S01,L01,M11,2.065983,0.0,0.0,0.0,False,17199.542545,-4.41476,420.85161,16.45811,184.28,0.85,-0.68,17202.670035,-4.38996,408.75036,15.99399,184.4,-0.29,-1.13
29,S01,L01,M12,2.380061,0.0,0.0,0.0,False,17209.542975,-4.77425,382.91198,15.64005,184.38,-0.72,-0.92,17212.984545,-4.7276,370.2843,16.25152,184.3,-0.16,-0.63
30,S01,L01,M13,2.46815,0.0,0.0,0.0,False,17219.543345,-4.6691,346.38863,15.77523,184.17,-0.52,-1.01,17223.073,-4.48581,333.46313,16.02172,184.17,0.2,-0.68
31,S01,L01,M14,2.230353,0.0,0.0,0.0,False,17229.543655,-4.36228,310.34609,16.50779,184.47,0.96,-1.26,17232.835515,-4.41175,298.13947,16.01108,183.43,0.49,-0.79
32,S01,L01,M11,2.123873,0.0,0.0,0.0,False,17239.544085,-3.68894,273.67944,16.12963,183.74,-0.42,-2.2,17242.729465,-4.27961,262.42563,16.21477,184.45,0.81,-0.13
