depth,speed
0.0,1537.253
10.0,1537.365
20.0,1537.531
30.0,1537.71
40.0,1537.881
50.0,1537.999
60.0,1536.152
70.0,1532.311
80.0,1529.833
90.0,1527.741
100.0,1526.111
110.0,1524.459
120.0,1523.27
130.0,1522.496
140.0,1521.947
150.0,1521.237
160.0,1520.757
170.0,1520.326
180.0,1519.88
190.0,1519.494
200.0,1518.995
250.0,1516.785
300.0,1514.359
350.0,1510.488
400.0,1504.949
450.0,1498.425
500.0,1493.835
550.0,1488.072
600.0,1483.172
700.0,1480.578
800.0,1479.88
900.0,1479.897
1200.0,1480.781
1606.169,1484.073
