# cfgfile = ./initcfg/MYGI/MYGI.1105.meiyo_m4-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M01,2.513679,0.0,0.0,0.0,False,24909.6813,12.53213,1709.01498,13.25489,192.8,2.28,-0.34,24913.256485,10.2315,1700.50325,13.04233,191.77,-1.61,0.79
1,S01,L01,M05,3.435479,0.0,0.0,0.0,False,24919.68152,7.61557,1685.99143,12.71382,190.64,-0.73,0.01,24924.178505,5.7695,1675.77306,12.99601,188.57,-0.04,-0.3
2,S01,L01,M03,4.007189,0.0,0.0,0.0,False,24929.681615,3.56296,1663.40556,12.79338,185.92,-0.39,-0.21,24934.75031,1.76401,1652.00289,13.25977,184.69,0.55,1.08
3,S01,L01,M04,3.340054,0.0,0.0,0.0,False,24939.68179,0.57233,1640.66662,12.50299,181.68,-0.65,-0.4,24944.08335,0.61127,1630.43104,12.74739,179.43,-1.21,-0.58
4,S01,L01,M01,2.459884,0.0,0.0,0.0,False,24949.666315,-0.13999,1617.91188,12.99792,176.75,-0.1,0.1,24953.187705,0.36373,1609.87911,12.58608,175.52,0.13,-0.84
5,S01,L01,M05,3.355054,0.0,0.0,0.0,False,24959.66648,0.65503,1594.26404,12.46883,174.27,-0.49,0.31,24964.08304,1.55896,1583.5237,13.38286,174.32,0.44,-0.54
6,S01,L01,M03,3.902139,0.0,0.0,0.0,False,24969.666695,3.22631,1569.44819,11.98649,174.09,-0.6,-0.92,24974.63034,3.26252,1556.61239,13.29,175.26,-2.01,0.13
7,S01,L01,M04,3.256269,0.0,0.0,0.0,False,24979.682445,4.5983,1543.7053,13.08526,176.13,0.58,0.62,24984.00022,4.98082,1532.39387,13.28058,178.4,1.02,-0.42
8,S01,L01,M01,2.405919,0.0,0.0,0.0,False,24989.66708,6.69936,1516.63341,12.78586,179.44,-0.64,-1.63,24993.134505,5.4579,1507.54046,13.57782,181.65,2.16,1.1
9,S01,L01,M05,3.261029,0.0,0.0,0.0,False,24999.68274,6.261,1488.92668,12.81501,182.7,1.61,-0.99,25004.005275,4.57648,1476.69966,13.27758,184.53,-0.96,0.69
