# cfgfile = ./initcfg/TOS2/TOS2.1301.kaiyo_k4-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M01,2.62547,0.0,0.0,0.0,False,45074.539155,38.0121,1725.05321,19.09519,194.4,0.83,-1.07,45078.22618,36.64646,1713.54142,18.83156,193.31,-0.37,-0.32
1,S01,L01,M02,3.453789,0.0,0.0,0.0,False,45084.539605,35.18,1694.15146,18.88082,192.13,0.64,-0.97,45089.05495,34.04662,1680.00964,19.16588,192.02,-0.33,-0.63
2,S01,L01,M03,4.143328,0.0,0.0,0.0,False,45094.53997,33.4604,1662.72648,18.98502,192.05,0.62,-1.89,45099.744855,32.60596,1646.45726,19.20066,190.93,0.98,-1.83
3,S01,L01,M04,3.452014,0.0,0.0,0.0,False,45104.54034,31.4902,1631.1497,19.10252,190.85,0.18,-0.05,45109.05391,31.28974,1616.69121,18.91881,190.24,-0.05,-1.33
4,S01,L01,M01,2.55819,0.0,0.0,0.0,False,45114.540685,30.98835,1599.04938,18.72656,190.59,0.01,-1.5,45118.16043,30.74606,1587.56289,19.11441,190.31,-0.03,-0.78
5,S01,L01,M02,3.348654,0.0,0.0,0.0,False,45124.54113,30.52231,1566.97068,18.62188,191.27,0.3,-2.29,45128.95134,29.80937,1553.00599,19.00522,191.45,0.65,-1.06
6,S01,L01,M03,4.004218,0.0,0.0,0.0,False,45134.54144,28.78961,1535.04846,19.29559,192.65,0.4,0.25,45139.607215,28.53266,1518.77859,19.04957,194.59,0.59,-2.35
7,S01,L01,M04,3.343529,0.0,0.0,0.0,False,45144.54188,26.92283,1503.26786,19.20651,194.34,1.47,-2.24,45148.946965,25.33989,1489.22526,19.16222,195.26,0.37,-0.01
8,S01,L01,M01,2.499905,0.0,0.0,0.0,False,45154.542265,23.86782,1471.28702,19.0077,195.21,0.13,-2.63,45158.103725,22.21179,1460.0812,19.00079,195.05,0.05,-1.14
9,S01,L01,M02,3.252529,0.0,0.0,0.0,False,45164.54255,20.57436,1439.90887,18.89384,194.32,0.14,-1.61,45168.856635,18.41016,1426.50048,19.5782,192.94,1.31,-0.45
10,S01,L01,M03,3.868653,0.0,0.0,0.0,False,45174.54292,16.74474,1408.35854,19.25003,191.5,0.6,1.0,45179.47313,16.82968,1392.26691,18.97082,190.12,0.79,-2.07
11,S01,L01,M04,3.239124,0.0,0.0,0.0,False,45184.543375,15.73358,1376.05204,19.20348,188.8,0.1,-0.01,45188.844055,16.06078,1362.07543,19.1626,187.69,0.83,-1.55
12,S01,L01,M01,2.45219,0.0,0.0,0.0,False,45194.543685,16.23396,1343.8267,18.81458,187.5,-0.41,-0.67,45198.05743,16.66287,1332.8462,19.10662,187.28,0.45,-1.25
13,S01,L01,M02,3.157874,0.0,0.0,0.0,False,45204.544155,17.12841,1312.74638,19.15784,187.58,0.57,-0.99,45208.763585,18.0282,1299.7153,19.08498,188.73,0.6,-1.69
14,S01,L01,M03,3.737233,0.0,0.0,0.0,False,45214.54448,18.73791,1281.94734,18.91816,189.19,0.91,-3.34,45219.34327,17.70401,1267.64356,19.56717,188.91,0.92,0.82
15,S01,L01,M04,3.149129,0.0,0.0,0.0,False,45224.544835,18.40725,1251.66733,19.06809,189.88,-0.2,-0.54,45228.75552,19.15664,1239.12538,18.96602,190.45,0.72,-3.47
16,S01,L01,M01,2.41727,0.0,0.0,0.0,False,45234.54526,18.33265,1222.03156,19.18892,189.8,0.97,-1.3,45238.024085,18.73641,1211.59132,18.8702,190.39,0.13,-2.1
17,S01,L01,M02,3.073264,0.0,0.0,0.0,False,45244.54568,18.53999,1192.27923,19.24954,190.04,0.52,-2.27,45248.6805,18.49876,1180.08122,18.96239,190.27,-0.04,-0.86
18,S01,L01,M03,3.615628,0.0,0.0,0.0,False,45254.54603,19.03963,1162.83431,18.81665,190.56,0.96,-3.08,45259.223215,18.00899,1149.3393,19.52822,190.04,0.82,-0.21
19,S01,L01,M04,3.067894,0.0,0.0,0.0,False,45264.54641,18.56846,1133.46495,19.21233,190.2,0.69,-1.61,45268.67586,18.1011,1121.23307,19.0685,190.02,0.17,-0.79
20,S01,L01,M01,2.393825,0.0,0.0,0.0,False,45274.546795,18.45981,1103.99857,19.24134,190.14,-0.11,-1.09,45278.002175,18.21371,1093.99011,19.3584,190.22,0.87,-1.41
21,S01,L01,M02,2.996959,0.0,0.0,0.0,False,45284.54713,18.24061,1074.79048,19.18107,190.19,0.5,-0.8,45288.605645,18.32421,1062.81674,18.97965,190.68,0.48,-2.11
22,S01,L01,M03,3.498713,0.0,0.0,0.0,False,45294.537535,17.58003,1045.65439,19.38604,190.72,0.75,-0.46,45299.097805,17.79765,1032.16879,19.2664,190.8,0.78,-1.6
23,S01,L01,M04,2.992889,0.0,0.0,0.0,False,45304.537965,17.44335,1016.4766,19.28331,191.12,1.35,-1.15,45308.59241,17.05542,1004.33658,19.20914,191.29,0.11,-1.11
24,S01,L01,M01,2.380105,0.0,0.0,0.0,False,45314.538245,16.8106,987.06916,19.16645,192.03,-0.0,-1.73,45317.979905,15.81293,977.23903,19.22977,191.16,0.48,-0.32
