# cfgfile = ./initcfg/TOS2/TOS2.1603.meiyo_m5-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M01,2.729695,0.0,0.0,0.0,False,76703.54101,14.99608,1906.16042,17.71708,189.19,-0.62,-1.09,76707.33226,13.01471,1891.80226,18.06063,188.4,0.09,1.15
1,S01,L01,M02,3.606864,0.0,0.0,0.0,False,76713.541095,11.82615,1867.62105,17.58391,188.19,0.48,-1.95,76718.209515,9.70013,1850.0194,17.8934,186.64,-0.22,0.47
2,S01,L01,M03,4.314008,0.0,0.0,0.0,False,76723.541105,8.22024,1829.28149,18.20864,185.14,-0.07,-0.71,76728.91667,7.2608,1808.33169,17.70327,183.87,0.62,1.4
3,S01,L01,M04,3.568304,0.0,0.0,0.0,False,76733.541145,6.88552,1790.56951,17.9301,183.16,-0.7,0.26,76738.171005,6.76299,1772.22869,18.00526,180.65,1.67,-0.26
4,S01,L01,M01,2.63327,0.0,0.0,0.0,False,76743.54118,7.22836,1751.35855,17.67736,180.11,-0.94,1.88,76747.236005,7.71818,1736.89214,18.12781,180.44,1.23,-0.66
5,S01,L01,M03,4.142563,0.0,0.0,0.0,False,76763.541345,10.51223,1674.07564,18.42407,180.06,0.56,1.62,76768.745465,11.70235,1654.18983,17.56115,182.67,-0.07,0.08
6,S01,L01,M04,3.436454,0.0,0.0,0.0,False,76773.541375,13.22706,1635.88554,18.36443,182.89,0.97,-0.66,76778.039385,12.8879,1618.54195,17.24981,184.82,0.03,-1.68
7,S01,L01,M01,2.550875,0.0,0.0,0.0,False,76783.541445,12.45333,1597.85105,17.73292,185.67,0.34,0.18,76787.153875,13.02387,1583.99219,18.11242,185.21,0.31,-0.49
8,S01,L01,M02,3.341114,0.0,0.0,0.0,False,76793.541505,12.73152,1559.89002,17.72584,186.03,0.3,-1.83,76797.944175,12.22251,1543.33188,17.60403,184.65,-0.31,0.48
9,S01,L01,M03,3.977798,0.0,0.0,0.0,False,76803.54145,12.40515,1522.00037,17.85054,184.99,0.42,-0.94,76808.580805,12.44145,1503.07708,17.4694,184.33,-1.06,-1.0
10,S01,L01,M04,3.311654,0.0,0.0,0.0,False,76813.541645,12.08784,1484.1526,18.07154,185.15,-0.67,-0.63,76817.914855,12.84581,1467.76252,17.02115,184.52,-0.36,-1.7
11,S01,L01,M01,2.483465,0.0,0.0,0.0,False,76823.541565,12.03131,1446.68471,18.31295,185.12,-0.08,-0.05,76827.086585,12.03091,1433.23656,17.31437,184.02,0.68,-0.63
12,S01,L01,M02,3.222459,0.0,0.0,0.0,False,76833.5417,11.61643,1408.89513,17.93086,183.66,-1.66,2.31,76837.825715,12.7247,1392.69066,18.18907,182.93,1.34,0.1
13,S01,L01,M03,3.817943,0.0,0.0,0.0,False,76843.54178,14.23942,1371.50082,17.91611,184.07,-0.04,-1.08,76848.42128,14.90503,1352.63185,17.86565,183.94,1.02,-2.44
14,S01,L01,M04,3.197594,0.0,0.0,0.0,False,76853.54181,15.26895,1333.70821,17.41373,184.82,-0.66,-0.68,76857.80096,14.82309,1317.73389,18.28278,184.93,0.71,1.65
15,S01,L01,M01,2.43163,0.0,0.0,0.0,False,76863.541765,15.90324,1296.29056,17.92275,186.93,0.06,-0.71,76867.03495,15.36501,1283.46164,18.0076,186.82,0.06,0.41
16,S01,L01,M02,3.112324,0.0,0.0,0.0,False,76873.541885,15.20705,1259.4613,18.34322,188.39,-0.16,-0.21,76877.715765,14.85558,1244.06626,17.87989,187.79,0.59,0.16
17,S01,L01,M03,3.665118,0.0,0.0,0.0,False,76883.541895,13.74124,1223.03292,18.23325,189.29,0.72,0.38,76888.26857,13.76607,1205.3879,17.84795,188.43,-0.31,-1.51
18,S01,L01,M04,3.091594,0.0,0.0,0.0,False,76893.541995,12.73229,1186.49208,18.02088,188.31,-0.54,-1.46,76897.695145,12.21367,1171.34359,18.1068,186.38,0.76,0.31
19,S01,L01,M01,2.395905,0.0,0.0,0.0,False,76903.542045,12.2489,1150.17459,17.92879,187.48,-1.41,-0.67,76906.999505,12.13382,1137.75031,17.82221,185.47,0.81,-0.12
20,S01,L01,M02,3.016239,0.0,0.0,0.0,False,76913.54211,11.95738,1113.96171,17.70002,187.54,-0.45,0.49,76917.619905,12.04795,1099.07503,17.9915,186.28,-0.06,-0.17
21,S01,L01,M03,3.519458,0.0,0.0,0.0,False,76923.542155,12.43529,1077.59459,17.83387,187.0,0.4,-1.08,76928.12317,12.89642,1060.92156,18.44439,184.57,-0.14,0.47
22,S01,L01,M04,2.997709,0.0,0.0,0.0,False,76933.542115,13.7685,1041.14597,17.62137,186.48,0.37,-2.1,76937.60138,14.00628,1026.68852,18.01743,186.3,0.46,1.11
23,S01,L01,M01,2.37591,0.0,0.0,0.0,False,76943.54229,14.8423,1004.9767,17.85284,188.84,-0.26,-1.56,76946.979755,14.39327,992.7663,17.93698,188.12,0.39,-0.6
24,S01,L01,M02,2.928584,0.0,0.0,0.0,False,76953.5423,13.78837,969.54463,17.75614,189.47,-1.09,1.63,76957.53244,13.02231,955.3275,18.2202,189.51,0.89,-1.12
25,S01,L01,M03,3.380718,0.0,0.0,0.0,False,76963.542345,12.80767,934.48185,18.27127,189.29,0.37,0.33,76967.98462,11.30184,918.88011,18.04306,189.18,-0.13,0.2
26,S01,L01,M04,2.913824,0.0,0.0,0.0,False,76973.54243,11.3154,899.30913,17.56877,189.11,-0.41,0.31,76977.51781,11.06167,885.5917,18.37761,188.87,0.47,-0.24
27,S01,L01,M01,2.371765,0.0,0.0,0.0,False,76983.54241,10.78574,864.48735,17.9432,188.44,0.66,-0.78,76986.97573,10.11243,852.27292,17.95415,188.04,-0.45,0.39
28,S01,L01,M02,2.855179,0.0,0.0,0.0,False,76993.54244,10.64335,829.16753,17.62194,187.04,-0.25,-0.83,76997.459175,10.75924,815.4921,18.02312,186.5,0.2,0.22
29,S01,L01,M03,3.249013,0.0,0.0,0.0,False,77003.54264,11.2131,793.7283,18.18815,186.97,0.52,0.05,77007.85321,11.55049,778.57963,17.76008,188.07,-0.36,-0.64
30,S01,L01,M04,2.841544,0.0,0.0,0.0,False,77013.542545,11.02239,758.4567,17.99214,189.18,-0.34,-0.02,77017.445645,11.09658,744.82256,17.7756,188.21,-0.04,-0.24
31,S01,L01,M01,2.38185,0.0,0.0,0.0,False,77023.542675,9.99232,724.0497,18.18103,188.17,-0.15,1.59,77026.98608,11.61006,711.6315,17.15535,185.82,0.55,-1.54
32,S01,L01,M02,2.790874,0.0,0.0,0.0,False,77033.542715,11.69833,689.37263,18.24454,187.12,-0.62,-0.2,77037.395145,11.80522,676.1196,17.78005,185.96,0.71,-0.35
33,S01,L01,M03,3.125423,0.0,0.0,0.0,False,77043.542795,12.63658,655.3831,18.10449,187.97,0.16,1.27,77047.729775,13.38941,640.95897,17.69856,187.49,0.52,-2.12
34,S01,L01,M04,2.783694,0.0,0.0,0.0,False,77053.542815,12.94245,622.05623,18.64729,188.67,0.42,1.43,77057.388065,13.81827,608.61745,17.7189,188.17,0.36,-0.96
35,S01,L01,M01,2.406445,0.0,0.0,0.0,False,77063.542825,13.81774,588.69014,18.46477,189.91,-1.07,0.07,77067.010825,13.76115,577.22928,17.94098,188.43,0.79,-0.48
36,S01,L01,M02,2.739379,0.0,0.0,0.0,False,77073.542875,12.95816,556.12587,17.83605,190.23,-0.56,1.87,77077.34381,13.69774,543.37224,17.85058,190.16,-0.07,-1.91
37,S01,L01,M03,3.013733,0.0,0.0,0.0,False,77083.542915,12.46766,523.68236,17.8252,190.68,-0.79,0.49,77087.618205,12.76227,510.09316,17.99803,189.58,1.35,-2.33
38,S01,L01,M04,2.735624,0.0,0.0,0.0,False,77093.543035,10.8523,491.41429,18.02991,189.57,-1.47,2.43,77097.340215,11.48281,478.65095,18.03659,188.93,1.2,-2.49
39,S01,L01,M01,2.441555,0.0,0.0,0.0,False,77103.543035,9.59807,459.12515,18.45003,189.3,0.03,3.03,77107.046145,10.65572,447.46068,17.44404,188.51,-0.15,-3.25
40,S01,L01,M02,2.702694,0.0,0.0,0.0,False,77113.543095,9.89752,426.24201,17.59823,187.89,-0.52,0.13,77117.307345,9.43758,414.38401,18.20601,187.14,-0.68,0.83
41,S01,L01,M03,2.909833,0.0,0.0,0.0,False,77123.543155,10.59709,394.11032,17.04782,187.3,0.03,-1.86,77127.514545,9.60384,381.64981,18.06271,186.42,-0.23,1.89
42,S01,L01,M04,2.699534,0.0,0.0,0.0,False,77133.543255,10.9282,362.29165,18.15305,186.75,1.5,-1.19,77137.304345,10.96789,350.08012,17.66618,184.71,0.06,0.97
43,S01,L01,M01,2.4883,0.0,0.0,0.0,False,77143.543285,11.85488,330.00044,17.8066,186.07,-0.4,0.93,77147.09314,13.01342,318.41091,18.01765,186.51,1.23,-2.73
44,S01,L01,M02,2.673189,0.0,0.0,0.0,False,77153.543305,12.62472,298.18889,18.36898,186.71,-0.52,-0.57,77157.27805,13.42167,285.61031,17.62348,187.12,0.1,-0.81
45,S01,L01,M03,2.814313,0.0,0.0,0.0,False,77163.543405,13.8916,266.38079,18.05475,187.81,-0.51,-1.19,77167.419275,13.06395,254.00676,18.00673,189.24,0.74,0.31
46,S01,L01,M04,2.676389,0.0,0.0,0.0,False,77173.54336,13.55045,235.24681,17.59065,190.42,-1.14,-1.1,77177.281305,12.89073,223.91442,18.59022,190.48,0.19,1.14
47,S01,L01,M01,2.543355,0.0,0.0,0.0,False,77183.543455,12.5777,204.94515,17.60873,191.11,-0.67,-0.67,77187.148365,11.94984,194.59598,17.99025,190.72,-0.24,-0.21
48,S01,L01,M02,2.657669,0.0,0.0,0.0,False,77193.54354,10.97123,175.43861,18.13391,190.03,1.2,1.23,77197.262765,11.49819,164.70389,17.73101,190.94,-1.51,-1.58
49,S01,L01,M03,2.731133,0.0,0.0,0.0,False,77203.543525,10.51671,146.12308,18.4081,190.2,0.78,0.3,77207.336215,11.42143,135.46926,17.55074,190.69,0.01,-2.39
50,S01,L01,M04,2.660469,0.0,0.0,0.0,False,77213.543605,10.8064,117.33064,18.20354,189.84,1.22,-1.31,77217.26563,10.08972,106.94794,17.50212,191.07,0.72,0.26
51,S01,L01,M01,2.604225,0.0,0.0,0.0,False,77223.543615,9.27483,89.08731,18.5811,189.79,0.15,2.26,77227.209395,10.05482,78.04588,17.46977,191.83,1.17,-2.77
52,S01,L01,M02,2.653539,0.0,0.0,0.0,False,77233.54373,8.8048,61.01311,18.32402,191.39,-0.53,0.0,77237.258825,7.99411,50.26954,18.2009,190.74,2.43,-1.14
53,S01,L01,M03,2.659373,0.0,0.0,0.0,False,77243.543765,7.211,33.40657,18.26493,189.85,-0.39,1.2,77247.264695,7.20863,22.482,18.31931,189.54,1.71,-1.04
54,S01,L01,M04,2.654089,0.0,0.0,0.0,False,77253.54379,6.70071,5.53595,18.41581,188.87,-0.66,0.17,77257.259435,6.51999,-5.38798,17.66931,189.69,-0.13,-0.68
55,S01,L01,M01,2.66879,0.0,0.0,0.0,False,77263.54386,7.10051,-22.76482,17.64195,189.08,0.17,-2.05,77267.274205,6.0564,-33.22934,18.06143,188.24,-0.84,2.57
56,S01,L01,M02,2.655684,0.0,0.0,0.0,False,77273.543935,6.89399,-51.03472,17.44089,189.57,-0.51,-0.45,77277.261175,7.5956,-61.21069,18.1863,188.63,0.11,-0.13
57,S01,L01,M03,2.594013,0.0,0.0,0.0,False,77283.54397,6.97578,-78.84973,18.19659,189.2,0.33,0.33,77287.19954,7.62622,-89.11376,17.41196,188.65,-1.03,-1.23
