# cfgfile = ./initcfg/TOS2/TOS2.1701.kaiyo_k4-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M01,2.98841,0.0,0.0,0.0,False,45274.394745,1306.69172,1297.97926,19.5447,226.64,0.28,0.83,45278.44471,1295.97721,1289.21126,19.78711,221.7,-0.43,2.65
1,S01,L01,M02,2.967054,0.0,0.0,0.0,False,45275.184655,1304.73428,1296.22756,19.5697,225.73,0.38,0.68,45279.213265,1294.05148,1287.46692,19.89247,220.77,-0.36,2.9
2,S01,L01,M03,4.104388,0.0,0.0,0.0,False,45275.974775,1302.70851,1294.50295,19.62012,224.86,0.33,0.78,45281.14072,1289.771,1282.75845,20.20794,218.95,0.31,1.99
3,S01,L01,M02,2.940009,0.0,0.0,0.0,False,45286.39512,1278.34856,1269.37497,19.69386,216.88,0.89,1.03,45290.396685,1270.92369,1258.86445,19.54396,217.21,0.31,0.56
4,S01,L01,M03,4.064648,0.0,0.0,0.0,False,45287.185135,1276.78078,1267.20925,19.50855,216.77,0.6,0.93,45292.31134,1266.81913,1254.21412,19.95364,217.37,-0.22,1.94
5,S01,L01,M04,4.102494,0.0,0.0,0.0,False,45287.975145,1275.30616,1265.03032,19.34801,216.78,0.25,0.69,45293.139195,1265.10852,1252.09955,19.96263,217.43,-0.43,2.05
6,S01,L01,M03,4.024908,0.0,0.0,0.0,False,45298.39559,1254.65569,1237.99872,20.19204,217.61,0.64,0.27,45303.482055,1243.88249,1224.59426,19.55451,219.57,0.02,0.84
7,S01,L01,M04,4.064929,0.0,0.0,0.0,False,45299.185605,1252.88166,1235.96095,20.16464,218.01,0.71,0.2,45304.31209,1242.19215,1222.43464,19.61941,219.72,0.12,1.0
8,S01,L01,M01,2.93199,0.0,0.0,0.0,False,45299.97562,1251.12893,1233.87587,20.02158,218.44,0.59,0.16,45303.969165,1242.88831,1223.3296,19.59092,219.65,0.09,0.97
9,S01,L01,M04,4.026254,0.0,0.0,0.0,False,45310.39604,1229.02388,1206.63169,19.84561,221.81,0.21,0.79,45315.48385,1217.2967,1193.34764,19.89683,222.8,-0.11,0.31
10,S01,L01,M01,2.90776,0.0,0.0,0.0,False,45311.186055,1227.29322,1204.53747,19.80356,221.99,0.15,0.46,45315.15537,1218.06593,1194.2008,19.83919,222.75,-0.18,0.25
