# cfgfile = ./initcfg/TOS2/TOS2.1801.meiyo_m5-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M01,2.655505,0.0,0.0,0.0,False,44599.40153,13.71973,1774.36716,16.78098,198.95,0.01,-0.66,44603.11859,13.51091,1757.88878,16.4915,197.45,0.31,1.3
1,S01,L01,M02,3.530014,0.0,0.0,0.0,False,44600.49156,14.0442,1769.43165,16.83273,198.55,0.19,-0.82,44605.08313,14.27001,1748.82692,16.70257,197.26,-0.04,-0.26
2,S01,L01,M02,3.493599,0.0,0.0,0.0,False,44609.401635,14.64658,1729.53808,16.3509,196.91,-0.18,1.97,44613.95679,16.31621,1708.66035,16.42475,199.29,1.29,-0.0
3,S01,L01,M03,4.212328,0.0,0.0,0.0,False,44610.49156,15.28843,1724.32091,16.78617,197.7,-0.52,0.7,44615.765445,16.80431,1700.30648,16.55959,199.27,-0.29,-0.71
4,S01,L01,M03,4.168253,0.0,0.0,0.0,False,44619.401635,17.43294,1684.1904,16.3637,202.67,0.38,-2.13,44624.631445,16.8447,1661.07966,16.7183,203.03,-0.45,-0.87
5,S01,L01,M04,3.487639,0.0,0.0,0.0,False,44620.491665,17.38658,1679.40926,16.86448,202.74,0.92,-1.13,44625.04086,16.86202,1659.08681,16.65958,203.5,-1.06,-1.4
6,S01,L01,M04,3.453949,0.0,0.0,0.0,False,44629.40178,16.2262,1640.26829,16.55124,205.26,-0.15,-1.17,44633.917285,15.33027,1621.60098,16.82598,206.59,-0.13,-1.73
7,S01,L01,M01,2.578755,0.0,0.0,0.0,False,44630.49181,15.93124,1635.88346,16.39318,205.06,-0.13,-0.75,44634.13212,15.29106,1620.77428,16.87208,206.54,0.11,-1.55
8,S01,L01,M01,2.560625,0.0,0.0,0.0,False,44639.40181,14.29333,1599.11278,16.91521,206.41,0.06,-2.14,44643.02399,13.12051,1585.02948,16.7417,206.59,1.23,0.08
9,S01,L01,M02,3.382334,0.0,0.0,0.0,False,44640.49184,13.96608,1594.45618,16.67818,206.79,-0.78,-2.31,44644.93573,12.36641,1576.9298,16.44811,206.99,-1.13,-0.49
10,S01,L01,M02,3.354164,0.0,0.0,0.0,False,44649.40186,11.42461,1559.24837,16.32215,206.91,-0.93,-0.69,44653.81758,10.55653,1542.20318,16.54743,206.56,-0.5,-0.85
