# cfgfile = ./initcfg/TOS2/TOS2.1505.kaiyo_k4-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M01,2.6689,0.0,0.0,0.0,False,52808.538525,36.81589,1798.74694,20.14062,198.8,1.14,0.07,52812.26898,35.21494,1785.41966,19.45577,198.62,-0.27,0.15
1,S01,L01,M02,3.515739,0.0,0.0,0.0,False,52818.538905,32.5041,1764.3693,19.88918,201.56,-0.39,1.32,52823.1162,31.20003,1748.57212,20.19104,204.64,1.12,-1.16
2,S01,L01,M03,4.218623,0.0,0.0,0.0,False,52828.539325,27.64672,1731.24597,20.05911,205.09,0.96,-1.43,52833.819505,23.80115,1714.54261,20.25491,202.26,2.3,-0.14
3,S01,L01,M04,3.504914,0.0,0.0,0.0,False,52838.539725,20.69716,1699.30325,19.82585,197.45,0.69,1.08,52843.106195,19.67182,1684.02814,19.69313,192.4,0.05,0.69
4,S01,L01,M01,2.592965,0.0,0.0,0.0,False,52848.540155,19.60302,1666.01882,19.67436,185.89,0.72,1.08,52852.194675,20.94805,1653.66181,19.93512,184.71,-0.32,1.65
5,S01,L01,M02,3.404984,0.0,0.0,0.0,False,52858.540395,24.53572,1632.46897,20.00877,186.95,1.21,-0.59,52863.006935,26.55664,1617.72216,20.44492,189.99,1.76,0.35
6,S01,L01,M03,4.073433,0.0,0.0,0.0,False,52868.54084,28.23086,1599.19528,19.98946,194.89,1.32,-1.54,52873.67583,27.53831,1582.30335,19.86681,197.26,0.64,-0.06
7,S01,L01,M04,3.396014,0.0,0.0,0.0,False,52878.54127,26.48543,1566.21362,19.91042,196.77,-1.38,1.11,52882.99884,26.27567,1551.85754,19.77401,195.5,-0.65,0.02
8,S01,L01,M01,2.527465,0.0,0.0,0.0,False,52888.5417,25.33749,1533.95939,19.71072,195.74,0.46,0.63,52892.13072,25.67837,1521.90023,19.82701,197.13,-0.72,-0.11
9,S01,L01,M02,3.298064,0.0,0.0,0.0,False,52898.54202,25.0086,1501.16672,20.03342,199.48,2.09,-1.83,52902.90164,22.64724,1486.85981,19.07819,200.14,-0.54,0.44
