# cfgfile = ./initcfg/TOS2/TOS2.1412.meiyo_mx-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M01,2.676985,0.0,0.0,0.0,False,12384.54161,11.87348,1811.08815,17.16552,196.38,-0.12,-2.89,12388.28015,10.44289,1801.10437,16.99847,196.31,1.49,-0.81
1,S01,L01,M02,3.544864,0.0,0.0,0.0,False,12394.54168,8.5177,1783.12427,17.14849,196.03,0.1,-1.18,12399.1481,7.06588,1770.38031,17.63752,196.56,1.04,-1.27
2,S01,L01,M04,3.521604,0.0,0.0,0.0,False,12414.541765,3.8833,1726.56008,17.53989,192.39,1.49,-1.56,12419.124925,2.87636,1713.23614,16.99789,193.64,-0.87,-0.68
3,S01,L01,M01,2.610105,0.0,0.0,0.0,False,12424.54187,2.40337,1697.25165,17.38275,192.83,1.16,-2.58,12428.21353,1.52806,1686.80053,16.55879,192.75,-1.38,-0.15
4,S01,L01,M02,3.447564,0.0,0.0,0.0,False,12434.541875,0.48319,1668.37217,16.82287,190.7,0.66,0.18,12439.050995,0.78843,1655.4831,17.21084,188.76,0.83,-0.84
5,S01,L01,M04,3.421754,0.0,0.0,0.0,False,12454.54192,3.75156,1609.50037,16.83202,185.47,-1.29,0.15,12459.02523,5.85507,1596.15678,17.84638,184.21,1.66,-0.91
6,S01,L01,M04,3.326919,0.0,0.0,0.0,False,12494.542145,13.77454,1489.83769,17.41841,191.77,0.6,-2.92,12498.93062,13.04402,1476.58241,17.12679,192.95,-0.78,-3.49
7,S01,L01,M02,3.250319,0.0,0.0,0.0,False,12514.542215,12.27515,1430.96472,16.57965,195.18,-0.9,-2.97,12518.85409,12.17501,1418.35632,17.32994,194.71,-0.12,-3.67
8,S01,L01,M03,3.864048,0.0,0.0,0.0,False,12524.542385,10.6973,1402.12521,17.36901,195.13,-0.94,-3.39,12529.46799,9.67579,1388.31405,17.33219,193.87,0.98,-1.93
9,S01,L01,M04,3.234359,0.0,0.0,0.0,False,12534.542345,8.45159,1373.89658,17.66197,192.83,0.85,-0.45,12538.83826,9.01423,1361.47193,17.62856,192.53,1.74,-3.82
10,S01,L01,M02,3.165974,0.0,0.0,0.0,False,12554.542375,7.24309,1315.65014,17.28679,191.38,-1.21,-0.37,12558.769905,7.98911,1303.5827,17.19131,192.39,2.07,-2.97
11,S01,L01,M03,3.742258,0.0,0.0,0.0,False,12564.542465,7.6865,1286.2845,17.02938,190.92,0.04,-2.0,12569.34628,7.64155,1272.2664,16.98641,192.31,0.16,-0.35
12,S01,L01,M04,3.147739,0.0,0.0,0.0,False,12574.542495,9.42842,1256.87285,17.22408,193.14,0.25,-5.27,12578.75179,8.60413,1244.58914,17.27629,193.34,-0.64,-3.78
13,S01,L01,M01,2.419155,0.0,0.0,0.0,False,12584.54252,8.3391,1227.92615,17.30762,192.88,-0.88,-2.78,12588.02323,8.61824,1217.85938,16.9074,191.87,0.45,-1.62
14,S01,L01,M02,3.083914,0.0,0.0,0.0,False,12594.54255,8.8196,1198.96739,17.19773,193.01,0.35,-2.16,12598.68802,8.34381,1187.12041,17.79148,193.78,0.57,-2.9
15,S01,L01,M04,3.066944,0.0,0.0,0.0,False,12614.54268,7.12321,1141.20789,17.4477,192.98,-0.59,-2.17,12618.67118,6.71992,1129.01241,17.21408,192.77,-0.32,-2.87
16,S01,L01,M01,2.39518,0.0,0.0,0.0,False,12624.54267,6.67262,1111.80398,17.34605,193.38,-1.83,-3.64,12627.999405,6.00143,1101.79882,16.82486,192.29,-0.32,-1.3
17,S01,L01,M03,3.508093,0.0,0.0,0.0,False,12644.54286,6.97855,1054.67129,17.39,190.06,0.85,-1.3,12649.11251,8.0568,1041.27421,17.85146,190.04,0.95,-3.17
18,S01,L01,M04,2.993259,0.0,0.0,0.0,False,12654.542865,8.57942,1025.12544,17.68545,190.85,-0.47,-3.04,12658.59768,8.7293,1013.36112,17.41737,190.89,-0.42,-4.03
19,S01,L01,M01,2.38162,0.0,0.0,0.0,False,12664.542875,8.65135,996.36477,17.83303,190.98,1.22,-1.28,12667.98605,9.14769,985.77255,17.20586,191.53,-2.14,-4.28
20,S01,L01,M03,3.394328,0.0,0.0,0.0,False,12684.54296,9.24295,937.4608,17.17678,192.46,-1.36,-1.23,12688.998845,9.87205,924.47314,17.04422,191.83,-0.09,-3.19
21,S01,L01,M04,2.926249,0.0,0.0,0.0,False,12694.543045,9.8912,908.51858,17.1481,191.7,-0.78,-2.6,12698.53085,9.95466,897.21083,17.7169,191.16,1.09,-2.49
22,S01,L01,M01,2.37755,0.0,0.0,0.0,False,12704.54307,10.14307,879.23229,17.21084,191.47,-0.41,-2.58,12707.982175,10.57068,869.29768,17.71781,192.1,-0.15,-4.5
23,S01,L01,M02,2.875589,0.0,0.0,0.0,False,12714.54307,10.8603,850.47943,17.59692,192.16,-0.52,-4.88,12718.480215,9.49876,839.86694,17.37813,192.72,0.44,-0.75
24,S01,L01,M03,3.286608,0.0,0.0,0.0,False,12724.54319,9.1194,823.13159,17.01698,193.56,0.03,-1.41,12728.891355,9.96732,811.07703,17.49099,193.63,0.66,-3.48
25,S01,L01,M01,2.383365,0.0,0.0,0.0,False,12744.543215,8.4177,769.85172,17.71746,191.6,-0.53,-1.82,12747.988135,9.16429,760.84698,17.33294,192.2,1.71,-4.21
26,S01,L01,M02,2.824604,0.0,0.0,0.0,False,12754.543325,9.60328,743.47218,17.56246,190.81,0.48,-3.61,12758.429485,10.15527,733.34025,17.36853,191.44,-1.88,-3.71
27,S01,L01,M01,2.395825,0.0,0.0,0.0,False,12784.543345,14.14029,670.5011,17.48318,194.62,-1.64,-3.2,12788.000725,14.20569,662.66043,17.39006,194.06,0.68,-1.93
28,S01,L01,M02,2.781634,0.0,0.0,0.0,False,12794.543455,14.23692,647.75587,17.09671,196.38,-1.94,-1.73,12798.386645,14.2844,639.72786,17.85165,197.18,1.07,-2.91
29,S01,L01,M03,3.111713,0.0,0.0,0.0,False,12804.54354,13.63726,626.30819,17.70883,197.44,-0.44,-2.7,12808.71681,12.86209,617.35255,17.52812,197.58,-1.03,-3.25
30,S01,L01,M04,2.783914,0.0,0.0,0.0,False,12814.543485,12.03258,605.22531,17.7444,195.81,0.96,-2.3,12818.388955,11.40025,597.06863,17.1739,196.29,0.44,-1.35
31,S01,L01,M01,2.41276,0.0,0.0,0.0,False,12824.543555,11.47752,583.29162,17.25989,195.05,0.2,-3.52,12828.01787,10.67061,575.71408,17.22491,193.93,-1.13,-1.27
32,S01,L01,M02,2.750879,0.0,0.0,0.0,False,12834.537625,11.52192,561.39224,17.79678,193.69,-0.33,-2.68,12838.35006,11.51629,552.96593,16.95496,193.38,-0.5,-1.42
33,S01,L01,M03,3.036808,0.0,0.0,0.0,False,12844.537655,11.61938,539.41897,17.11905,194.08,0.1,-0.15,12848.63602,12.87752,530.02989,17.3175,195.38,0.2,-3.61
34,S01,L01,M04,2.752319,0.0,0.0,0.0,False,12854.537675,12.78243,517.30306,17.77184,195.49,1.38,-3.47,12858.35155,11.94309,508.74452,17.30876,194.61,-1.4,-2.17
35,S01,L01,M01,2.43588,0.0,0.0,0.0,False,12864.53774,11.92305,495.18075,17.39309,194.37,-0.8,-1.4,12868.035175,12.0942,487.35068,17.20851,195.29,-0.54,-3.4
36,S01,L01,M02,2.722519,0.0,0.0,0.0,False,12874.537735,12.49921,472.75501,17.30465,195.68,-0.13,-4.33,12878.32181,12.00793,464.46579,17.45901,194.15,-0.81,-0.85
37,S01,L01,M03,2.964553,0.0,0.0,0.0,False,12884.537775,12.26589,450.17772,17.06527,194.69,-2.15,-2.99,12888.563885,12.91251,441.88654,17.71403,193.77,0.48,-3.22
