# cfgfile = ./initcfg/KAMS/KAMS.1302.meiyo_m4-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M11,3.281404,0.0,0.0,0.0,False,25977.541595,51.32903,2112.18909,12.58609,199.35,0.33,-0.42,25981.88451,48.87536,2093.18083,12.25365,200.76,0.89,-1.32
1,S01,L01,M01,3.261759,0.0,0.0,0.0,False,25987.541645,45.83021,2069.75453,12.1715,199.61,-0.35,-1.68,25991.86491,43.90723,2052.32624,12.30913,200.4,0.27,-0.94
2,S01,L01,M04,4.342349,0.0,0.0,0.0,False,26007.54161,36.25353,1992.24332,12.37282,199.44,0.32,-0.93,26012.945465,33.80289,1972.08886,12.98459,198.15,-0.41,-1.32
3,S01,L01,M13,5.059402,0.0,0.0,0.0,False,26017.54162,31.9201,1954.69082,12.42788,198.01,0.82,-0.54,26023.66253,30.10433,1933.61967,12.12957,196.33,-0.3,-0.49
4,S01,L01,M03,5.036794,0.0,0.0,0.0,False,26027.54167,29.65833,1918.97761,12.75594,195.68,0.17,-1.14,26033.63997,28.30843,1896.53194,12.41785,194.96,0.35,-1.51
5,S01,L01,M14,4.167414,0.0,0.0,0.0,False,26037.54164,28.29152,1882.7933,11.97421,194.11,-0.41,-1.46,26042.770565,27.248,1864.17182,12.96782,193.55,0.09,1.34
6,S01,L01,M02,4.144089,0.0,0.0,0.0,False,26047.54164,27.85,1846.53759,12.52541,193.32,1.57,-1.94,26052.747235,28.08281,1828.26248,12.3544,193.2,0.57,-1.93
7,S01,L01,M11,3.137554,0.0,0.0,0.0,False,26057.541635,27.98508,1811.13693,13.07527,192.81,0.45,-0.48,26061.7407,27.58362,1796.02853,12.68886,193.22,0.59,-1.0
8,S01,L01,M01,3.125934,0.0,0.0,0.0,False,26067.541685,28.16665,1775.47567,12.82053,193.41,1.0,-0.46,26071.729125,28.12613,1760.53612,12.465,193.59,-0.95,-1.09
9,S01,L01,M12,4.13163,0.0,0.0,0.0,False,26077.541695,28.24461,1739.95673,12.38315,193.53,-0.47,-0.79,26082.73483,28.26226,1721.62791,12.63138,194.11,0.29,0.01
10,S01,L01,M04,4.118899,0.0,0.0,0.0,False,26087.54172,28.92847,1704.71805,12.62009,194.34,0.46,-2.34,26092.722125,28.3014,1686.17296,13.10579,194.63,0.41,-1.09
11,S01,L01,M13,4.752457,0.0,0.0,0.0,False,26097.54172,27.75885,1668.49017,12.28712,194.37,0.91,-0.33,26103.355685,27.32169,1647.70795,12.44924,194.64,-0.18,0.74
12,S01,L01,M03,4.729709,0.0,0.0,0.0,False,26107.541775,27.55018,1631.62207,13.13048,194.75,0.92,-1.56,26113.33299,26.86559,1609.82419,12.27046,194.66,0.77,-1.73
13,S01,L01,M14,3.943719,0.0,0.0,0.0,False,26117.54176,25.58713,1594.28464,12.74377,194.77,-1.18,0.41,26122.54699,25.70087,1574.32779,12.5104,194.82,1.1,-1.7
14,S01,L01,M02,3.919549,0.0,0.0,0.0,False,26127.54182,24.68465,1555.52819,12.18434,194.27,-0.53,-1.02,26132.522875,24.45154,1536.23594,13.1066,194.66,0.71,-2.07
15,S01,L01,M11,3.041864,0.0,0.0,0.0,False,26137.54185,23.21092,1516.53492,12.47983,194.19,-1.51,0.64,26141.645225,22.77888,1500.98976,13.00882,193.87,2.55,-0.51
16,S01,L01,M01,3.035209,0.0,0.0,0.0,False,26147.541865,22.28584,1478.39138,12.93534,194.86,-0.02,0.02,26151.63858,21.50146,1461.78109,12.97388,194.82,0.92,-1.42
17,S01,L01,M12,3.922715,0.0,0.0,0.0,False,26157.541845,20.9934,1439.26194,12.3129,195.24,-0.69,-1.98,26162.526065,19.76991,1419.82311,12.85675,194.92,0.52,-0.24
18,S01,L01,M04,3.910854,0.0,0.0,0.0,False,26167.54187,18.76546,1400.0419,13.26903,194.97,1.36,-1.07,26172.51423,18.52417,1380.70062,12.61094,194.65,1.26,-1.69
