# cfgfile = ./initcfg/KAMS/KAMS.1104.takuyo_t1-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M01,3.329934,0.0,0.0,0.0,False,61841.20207,13.39032,2197.74794,20.83567,169.37,0.37,0.59,61845.59351,13.254,2178.80068,21.12439,169.21,0.74,1.12
1,S01,L01,M04,4.485549,0.0,0.0,0.0,False,61851.20207,13.93821,2154.54116,21.02794,168.53,0.51,-0.05,61856.749125,13.70877,2130.16051,21.1964,167.96,0.8,1.55
2,S01,L01,M03,5.241144,0.0,0.0,0.0,False,61861.20207,14.48382,2110.74946,20.70019,168.28,0.31,0.23,61867.50472,15.22355,2083.03983,21.14925,167.34,0.89,0.32
3,S01,L01,M02,4.318774,0.0,0.0,0.0,False,61871.20207,15.19095,2066.60808,20.80833,167.95,0.35,1.14,61876.58235,16.38726,2043.10552,21.22897,166.95,0.69,0.61
4,S01,L01,M01,3.232689,0.0,0.0,0.0,False,61881.20207,16.48121,2022.4341,20.76631,167.44,0.38,1.39,61885.496265,17.6719,2003.81338,21.16291,167.06,0.59,0.58
5,S01,L01,M04,4.333814,0.0,0.0,0.0,False,61891.20207,18.38046,1978.44337,20.92191,167.16,0.6,0.83,61896.59739,19.41104,1954.62706,21.37221,167.24,0.88,0.85
6,S01,L01,M03,5.047404,0.0,0.0,0.0,False,61901.20207,19.95625,1933.84188,20.98235,166.88,0.18,1.57,61907.31098,21.5099,1906.82014,20.97003,167.17,0.47,1.02
7,S01,L01,M02,4.172119,0.0,0.0,0.0,False,61911.20207,22.08612,1889.42491,21.25185,167.64,0.38,1.01,61916.435695,23.62366,1866.08381,20.84836,168.7,0.42,-0.54
8,S01,L01,M01,3.148969,0.0,0.0,0.0,False,61921.20207,23.69731,1844.56454,21.08285,169.06,0.29,0.62,61925.412545,23.91794,1825.60563,21.02628,169.74,0.59,0.63
9,S01,L01,M04,4.187279,0.0,0.0,0.0,False,61931.20207,24.3917,1799.51217,21.06982,170.01,0.59,-0.1,61936.450855,23.57789,1775.58727,20.78375,171.23,0.37,1.09
10,S01,L01,M03,4.854149,0.0,0.0,0.0,False,61941.20207,23.78123,1754.26417,21.30795,170.76,0.62,0.27,61947.117725,22.97622,1727.24178,21.01981,171.74,0.57,0.27
11,S01,L01,M02,4.028464,0.0,0.0,0.0,False,61951.20207,22.38267,1708.79251,21.03772,171.26,0.3,1.07,61956.29204,22.11582,1685.93358,21.20075,171.85,0.66,-0.07
12,S01,L01,M01,3.081144,0.0,0.0,0.0,False,61961.20207,21.02564,1663.97819,21.07825,171.45,0.58,1.23,61965.34472,20.74367,1645.8425,21.26647,172.0,0.31,0.6
13,S01,L01,M04,4.056389,0.0,0.0,0.0,False,61971.20207,19.81511,1620.26434,21.1649,171.73,0.63,0.86,61976.319965,18.92794,1598.40154,20.95888,172.88,-0.03,0.08
14,S01,L01,M03,4.669094,0.0,0.0,0.0,False,61981.20207,18.16481,1577.7883,21.38521,172.29,0.9,0.29,61986.93267,16.09196,1553.64215,21.04385,173.23,-0.08,1.03
