# cfgfile = ./initcfg/KAMS/KAMS.1204.meiyo_m4-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M01,3.336754,0.0,0.0,0.0,False,10245.53929,29.49207,2213.08718,12.05977,179.56,-1.2,1.14,10249.93755,31.1146,2197.57748,11.2024,179.33,0.62,-2.29
1,S01,L01,M11,3.311814,0.0,0.0,0.0,False,10255.539305,31.13512,2178.07981,11.58243,179.88,0.22,-1.27,10259.91263,30.86435,2161.69327,11.21998,179.46,-1.22,0.85
2,S01,L01,M04,4.462059,0.0,0.0,0.0,False,10265.539415,31.29357,2141.88644,11.28085,181.43,-0.98,-1.09,10271.06298,31.61391,2122.43645,11.97275,180.81,1.51,-0.85
3,S01,L01,M12,4.41658,0.0,0.0,0.0,False,10275.539405,31.02927,2105.68627,10.91354,180.8,-0.49,-0.78,10281.01749,30.72839,2086.47648,11.3941,181.04,-1.98,0.91
4,S01,L01,M03,5.192664,0.0,0.0,0.0,False,10285.53947,30.52074,2070.08061,11.60739,180.48,0.32,0.61,10291.79364,30.6734,2047.85802,11.73718,181.63,-0.07,-1.73
5,S01,L01,M13,5.135837,0.0,0.0,0.0,False,10295.53949,31.22335,2034.68432,11.3003,180.11,1.52,-0.92,10301.736835,30.10177,2012.54933,12.03994,180.93,1.94,-0.66
6,S01,L01,M14,4.225904,0.0,0.0,0.0,False,10315.539565,29.73401,1963.87413,11.31217,180.29,0.49,-0.95,10320.82698,29.22426,1945.15967,11.12441,181.96,-1.12,-1.1
7,S01,L01,M01,3.184109,0.0,0.0,0.0,False,10325.53964,29.18384,1928.57226,12.26334,180.87,1.63,-0.38,10329.785255,28.91135,1913.31195,10.94471,181.49,-0.51,-0.95
8,S01,L01,M11,3.164564,0.0,0.0,0.0,False,10335.5396,28.22875,1892.63044,11.81922,181.41,0.43,-0.24,10339.765675,28.59461,1877.42701,11.20237,182.19,-0.08,-0.49
9,S01,L01,M04,4.227204,0.0,0.0,0.0,False,10345.53971,27.4601,1856.69149,11.34742,181.18,-0.04,-2.31,10350.82842,26.4962,1837.74652,12.16303,180.73,-0.54,3.36
10,S01,L01,M12,4.18552,0.0,0.0,0.0,False,10355.53974,26.19244,1820.84209,11.1822,182.2,0.08,-2.07,10360.786765,26.14255,1802.27392,11.00211,181.32,-0.32,-0.99
11,S01,L01,M03,4.883199,0.0,0.0,0.0,False,10365.5398,24.93897,1785.26324,11.72898,182.04,-0.5,-0.24,10371.484505,24.02374,1763.81563,11.02061,181.69,-1.21,-0.89
12,S01,L01,M13,4.829472,0.0,0.0,0.0,False,10375.539815,24.08667,1749.91228,12.1792,181.56,0.91,0.01,10381.430795,24.60446,1729.20863,11.85631,180.3,0.01,-2.77
13,S01,L01,M02,4.030084,0.0,0.0,0.0,False,10385.53984,24.09672,1714.53741,11.06335,179.91,-0.06,0.41,10390.63143,23.96391,1696.29691,11.2552,180.28,-2.14,-0.52
14,S01,L01,M14,3.998984,0.0,0.0,0.0,False,10395.53995,24.60564,1679.20233,11.88119,179.8,-0.7,1.34,10400.600445,25.04224,1661.19852,12.05078,180.01,1.27,-2.48
15,S01,L01,M01,3.072259,0.0,0.0,0.0,False,10405.539925,25.45802,1643.80762,11.03679,180.17,-0.7,-0.09,10409.67369,25.74486,1628.71762,11.98618,179.49,0.57,-0.1
16,S01,L01,M11,3.058869,0.0,0.0,0.0,False,10415.539985,25.85267,1607.83151,11.62089,179.73,0.3,-1.73,10419.660365,26.37454,1592.72244,11.23138,179.15,-1.01,0.34
17,S01,L01,M04,4.013179,0.0,0.0,0.0,False,10425.53998,26.27753,1571.39264,11.55868,178.28,-1.05,1.9,10430.614665,27.89912,1552.90065,11.5627,178.6,-1.57,-1.17
18,S01,L01,M12,3.974175,0.0,0.0,0.0,False,10435.540035,28.30092,1535.04611,11.8314,178.32,0.88,-0.06,10440.575715,28.68016,1516.60264,11.51952,178.21,-2.14,1.39
