# cfgfile = ./initcfg/KAMS/KAMS.1401.kaiyo_kx-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M11,3.329954,0.0,0.0,0.0,False,55665.54276,1.96877,2209.25799,13.96562,179.78,2.54,-3.33,55669.934225,1.47451,2194.64933,14.04935,180.1,-0.57,-3.23
1,S01,L01,M12,4.494355,0.0,0.0,0.0,False,55675.5432,-0.60965,2176.68493,13.75972,178.9,-0.52,-0.97,55681.09906,-1.2278,2160.11053,13.67441,178.73,1.42,0.14
2,S01,L01,M14,4.346364,0.0,0.0,0.0,False,55695.54385,-3.09189,2119.54735,14.12752,175.49,-1.65,1.54,55700.951725,-1.36473,2104.77879,14.14128,176.97,2.41,-5.32
3,S01,L01,M11,3.265259,0.0,0.0,0.0,False,55705.54432,-2.46828,2093.45674,13.58396,176.92,-2.73,-1.14,55709.87109,-2.53909,2082.95929,14.48353,175.14,0.61,-3.04
4,S01,L01,M12,4.406335,0.0,0.0,0.0,False,55715.544615,-3.80168,2069.79228,13.64577,176.13,-0.08,2.12,55721.012455,-1.58531,2057.44974,14.57073,177.11,-0.85,-6.69
5,S01,L01,M13,5.154377,0.0,0.0,0.0,False,55725.545105,-3.87664,2047.03011,13.78364,176.31,-0.13,-0.36,55731.76099,-4.26153,2034.13314,13.57414,177.98,0.16,-1.03
6,S01,L01,M14,4.265884,0.0,0.0,0.0,False,55735.54542,-2.62248,2025.26086,13.93571,178.05,-1.3,-3.1,55740.872815,-3.1827,2015.07204,12.67598,178.12,-1.14,-2.43
7,S01,L01,M11,3.219244,0.0,0.0,0.0,False,55745.545765,-2.38921,2005.26951,15.21396,180.17,2.66,-2.94,55749.82652,-3.58044,1996.05252,13.30099,179.52,-1.51,-3.95
8,S01,L01,M12,4.336835,0.0,0.0,0.0,False,55755.5462,-5.87562,1985.06802,14.20337,180.02,2.55,3.76,55760.94454,-4.23677,1974.26186,14.12125,180.99,-1.45,-3.58
9,S01,L01,M13,5.065582,0.0,0.0,0.0,False,55765.546605,-5.50309,1965.71871,14.14032,180.55,1.97,-1.38,55771.673695,-7.30185,1954.22572,14.46064,178.85,1.33,0.8
10,S01,L01,M14,4.198034,0.0,0.0,0.0,False,55775.54693,-6.01775,1946.6405,13.77404,178.68,-0.32,-2.91,55780.806475,-6.2662,1936.27074,14.10678,175.2,0.89,-4.5
11,S01,L01,M11,3.180939,0.0,0.0,0.0,False,55785.53735,-8.36677,1926.79858,13.33726,173.03,-2.4,3.38,55789.7798,-4.92458,1918.69904,14.07533,173.78,2.9,-5.08
12,S01,L01,M12,4.27317,0.0,0.0,0.0,False,55795.537765,-5.67528,1907.00274,13.94615,173.17,-0.65,-0.49,55800.87244,-3.11744,1895.59978,14.02742,173.63,1.92,-6.25
13,S01,L01,M13,4.978192,0.0,0.0,0.0,False,55805.53807,-4.20178,1885.4837,13.77663,170.5,-2.88,1.08,55811.57777,-2.46763,1871.88945,13.67874,173.18,1.19,1.81
14,S01,L01,M11,3.142664,0.0,0.0,0.0,False,55825.538865,1.89291,1840.67097,13.82355,175.83,-2.06,-5.71,55829.74304,0.93228,1830.62083,14.06661,176.39,0.74,-0.36
15,S01,L01,M12,4.198145,0.0,0.0,0.0,False,55835.539265,2.10632,1817.07727,14.04814,177.64,0.4,-3.48,55840.798915,1.17025,1804.60488,13.73973,178.49,0.24,-0.34
16,S01,L01,M13,4.877662,0.0,0.0,0.0,False,55845.539635,1.62508,1793.58164,14.00993,179.41,1.95,-1.48,55851.478805,1.45168,1778.86501,14.09361,181.66,1.29,-2.12
17,S01,L01,M14,4.057349,0.0,0.0,0.0,False,55855.54,0.84902,1769.0389,13.8518,182.08,-0.91,-2.97,55860.65886,-1.2555,1756.78496,14.34256,181.57,-0.45,-0.02
18,S01,L01,M11,3.104734,0.0,0.0,0.0,False,55865.540415,-1.65445,1744.78219,13.78575,180.94,-0.96,-2.81,55869.70666,-2.18387,1735.6501,14.21509,178.33,0.57,-2.07
19,S01,L01,M12,4.127235,0.0,0.0,0.0,False,55875.54074,-2.826,1721.86922,13.468,173.59,0.95,-0.87,55880.72948,-1.41679,1709.3577,14.58339,172.36,0.79,-1.91
20,S01,L01,M11,3.072209,0.0,0.0,0.0,False,55905.541885,5.06103,1650.40537,13.31568,171.11,-1.13,0.15,55909.675605,7.53341,1640.11365,14.84241,172.7,0.9,-4.98
21,S01,L01,M12,4.050275,0.0,0.0,0.0,False,55915.542335,7.51007,1624.95924,13.1995,172.79,-2.27,-0.86,55920.654115,8.66617,1612.01103,13.96743,174.16,-0.1,0.38
22,S01,L01,M13,4.674602,0.0,0.0,0.0,False,55925.542695,10.48332,1600.47598,13.61798,173.66,0.38,-3.21,55931.278805,11.28688,1585.74669,14.79296,176.05,1.44,-1.73
23,S01,L01,M14,3.917154,0.0,0.0,0.0,False,55935.54305,12.04144,1575.04269,13.54863,175.48,-1.08,-4.89,55940.521715,10.57545,1562.70405,14.77461,176.42,1.16,0.46
24,S01,L01,M11,3.043629,0.0,0.0,0.0,False,55945.54348,11.85495,1550.1764,13.85247,176.66,-0.17,-3.17,55949.64862,10.95642,1540.02571,14.61314,176.9,1.12,-1.01
25,S01,L01,M12,3.978965,0.0,0.0,0.0,False,55955.54386,12.66821,1525.0728,14.12508,176.42,-0.07,-3.11,55960.58433,12.64976,1512.30801,14.28498,175.47,-1.93,-4.23
26,S01,L01,M13,4.571647,0.0,0.0,0.0,False,55965.544155,10.52896,1499.61559,13.65409,174.12,0.23,4.73,55971.17731,13.55559,1485.97317,14.17377,174.84,-1.29,-2.66
27,S01,L01,M14,3.848029,0.0,0.0,0.0,False,55975.544535,13.75758,1474.85205,14.7412,175.66,1.91,-2.37,55980.454075,14.06363,1462.24227,13.57528,175.79,-3.17,-2.52
28,S01,L01,M11,3.019814,0.0,0.0,0.0,False,55985.544955,13.90411,1448.9781,14.17052,175.56,1.04,2.02,55989.62628,15.41533,1439.22422,13.58002,176.05,0.72,-4.33
29,S01,L01,M12,3.908935,0.0,0.0,0.0,False,55995.545405,14.09915,1423.85208,14.3223,175.37,1.28,3.18,56000.515845,15.83939,1411.42295,14.70352,175.97,2.46,-3.88
30,S01,L01,M13,4.468037,0.0,0.0,0.0,False,56005.545695,14.86313,1398.26215,14.35182,176.52,1.1,0.38,56011.07524,15.99415,1383.87022,14.28728,177.76,0.22,-3.46
31,S01,L01,M14,3.780404,0.0,0.0,0.0,False,56015.54608,14.20006,1372.23334,14.20093,175.95,0.14,1.86,56020.387995,16.61836,1360.15836,14.08027,176.8,2.11,-5.31
32,S01,L01,M11,3.003519,0.0,0.0,0.0,False,56025.54646,16.17447,1347.1961,14.09391,174.37,-1.54,-1.5,56029.61149,17.33298,1336.22314,15.4626,174.97,1.87,-5.05
33,S01,L01,M12,3.841945,0.0,0.0,0.0,False,56035.54687,17.06773,1321.07669,13.61971,173.73,-2.82,-1.1,56040.45032,18.97262,1308.47054,14.19287,172.64,2.95,-1.79
34,S01,L01,M13,4.366117,0.0,0.0,0.0,False,56045.53726,20.15146,1295.68258,14.34338,172.65,-1.9,-2.37,56050.964885,20.93713,1281.5805,13.75185,173.09,1.49,-1.89
35,S01,L01,M14,3.720154,0.0,0.0,0.0,False,56055.537615,21.2601,1270.71041,13.98734,174.13,-0.15,1.0,56060.31928,23.26475,1257.78826,14.50259,177.19,3.25,-4.26
36,S01,L01,M11,2.991594,0.0,0.0,0.0,False,56065.538025,22.89684,1244.57067,13.48884,177.21,-1.38,-1.18,56069.59113,23.52876,1233.95651,14.78406,177.42,2.25,-1.4
37,S01,L01,M12,3.7783,0.0,0.0,0.0,False,56075.538415,22.82761,1218.35952,13.95389,178.4,-2.28,-0.42,56080.37822,23.22792,1205.55206,14.35741,178.82,1.43,-2.19
38,S01,L01,M13,4.265642,0.0,0.0,0.0,False,56085.538775,22.60799,1192.51642,13.64454,179.67,-2.13,-0.76,56090.865925,22.46332,1178.00979,14.85466,179.67,0.93,-4.0
39,S01,L01,M14,3.658334,0.0,0.0,0.0,False,56095.53917,19.86587,1166.26337,13.16876,180.16,-1.8,2.57,56100.259015,21.28128,1154.4454,14.44078,180.88,1.78,-3.05
40,S01,L01,M11,2.986539,0.0,0.0,0.0,False,56105.539465,19.5139,1140.66304,14.18221,180.16,2.14,-0.46,56109.587515,20.20434,1130.11697,13.95583,180.91,-1.18,-4.63
41,S01,L01,M12,3.723145,0.0,0.0,0.0,False,56115.53988,19.0632,1114.55714,13.76226,178.55,1.37,-1.47,56120.32453,18.99754,1101.70727,14.23155,178.67,-2.57,-2.36
42,S01,L01,M13,4.165847,0.0,0.0,0.0,False,56125.54029,19.01775,1087.88805,13.14373,177.54,1.02,-0.55,56130.767645,19.8166,1074.73628,14.61272,177.18,-1.25,-1.56
43,S01,L01,M14,3.601319,0.0,0.0,0.0,False,56135.5407,20.28769,1061.91281,14.20645,176.85,3.9,-1.46,56140.20353,21.90725,1049.7638,14.3895,178.39,-1.86,-4.99
44,S01,L01,M11,2.988974,0.0,0.0,0.0,False,56145.541065,21.75324,1035.49178,14.19683,175.53,0.33,0.32,56149.59155,23.1037,1025.57559,14.87356,177.62,1.18,-3.76
45,S01,L01,M12,3.666975,0.0,0.0,0.0,False,56155.541365,23.92498,1010.07247,14.13883,176.46,-0.48,-1.41,56160.269845,24.5134,998.04436,14.598,176.53,1.84,-2.57
46,S01,L01,M13,4.069097,0.0,0.0,0.0,False,56165.54184,24.49443,983.75108,13.49983,176.47,-2.35,1.59,56170.672445,27.08252,971.08559,13.54832,178.25,1.43,0.15
47,S01,L01,M14,3.553634,0.0,0.0,0.0,False,56175.54219,29.06386,958.11399,14.83621,179.93,-0.57,-4.18,56180.157335,28.65022,945.81687,13.20953,179.42,-0.73,-1.82
48,S01,L01,M11,2.997214,0.0,0.0,0.0,False,56185.54257,28.8245,933.09639,14.48425,179.08,0.1,-0.05,56189.601295,30.05253,922.29255,14.22547,181.08,2.04,-2.6
49,S01,L01,M12,3.61586,0.0,0.0,0.0,False,56195.54294,30.42892,908.13926,14.63797,180.69,1.14,-3.09,56200.220305,29.60242,895.83017,14.43153,180.56,1.08,-0.04
50,S01,L01,M13,3.977067,0.0,0.0,0.0,False,56205.543325,30.05742,882.32614,13.79951,180.42,0.15,-0.56,56210.5819,31.17934,869.27133,14.28623,181.48,-0.23,-3.24
51,S01,L01,M14,3.508974,0.0,0.0,0.0,False,56215.54366,31.22257,856.54263,14.01605,181.28,-0.47,-3.81,56220.114145,30.12614,844.68984,14.31498,181.02,-1.74,-1.47
52,S01,L01,M11,3.010564,0.0,0.0,0.0,False,56225.54405,30.07444,830.65221,13.53367,181.19,-0.56,-1.56,56229.616125,30.47802,820.31879,13.93546,179.53,-1.58,-0.91
53,S01,L01,M12,3.57104,0.0,0.0,0.0,False,56235.544465,30.8822,804.3405,13.40084,179.83,-0.83,-1.78,56240.17701,31.62873,792.75643,14.17746,179.94,-0.43,-2.27
54,S01,L01,M13,3.886252,0.0,0.0,0.0,False,56245.54487,31.33028,779.03192,14.5429,179.54,0.87,-3.32,56250.49263,29.90432,765.93292,13.97327,179.45,1.02,2.68
55,S01,L01,M14,3.467049,0.0,0.0,0.0,False,56255.54522,32.10147,752.17447,14.35717,180.6,-0.83,-4.72,56260.07378,30.46051,740.41213,13.76899,178.04,0.69,0.2
56,S01,L01,M11,3.033059,0.0,0.0,0.0,False,56265.545585,30.2703,726.08909,14.92127,179.44,0.9,1.74,56269.640155,32.35098,714.99133,13.65913,178.73,0.62,-4.05
57,S01,L01,M12,3.531175,0.0,0.0,0.0,False,56275.54597,32.51908,699.40083,14.70948,179.0,0.36,-2.04,56280.13865,32.83882,687.09831,13.83768,179.02,-0.02,-0.63
58,S01,L01,M13,3.795847,0.0,0.0,0.0,False,56285.546365,33.75491,672.83979,14.76478,179.59,1.18,-2.72,56290.40372,33.30069,659.9985,13.48016,179.96,0.55,0.8
59,S01,L01,M14,3.431214,0.0,0.0,0.0,False,56295.54678,34.68164,646.63225,14.5722,180.91,-0.05,-3.95,56300.039505,33.76808,634.4548,13.66491,180.69,1.19,-0.09
60,S01,L01,M11,3.060169,0.0,0.0,0.0,False,56305.537115,33.7539,620.55733,14.31909,180.58,-0.75,-1.56,56309.658795,34.46694,609.0987,13.38239,180.88,-0.58,-1.88
61,S01,L01,M12,3.49587,0.0,0.0,0.0,False,56315.537515,35.23661,595.13637,14.06913,180.21,-0.07,-3.49,56320.09489,35.27151,582.85649,13.57616,179.11,-2.12,-1.38
62,S01,L01,M13,3.712022,0.0,0.0,0.0,False,56325.537855,35.63787,570.00079,13.39151,180.0,-1.37,-1.34,56330.311385,36.48882,557.88499,14.08587,179.67,-1.05,-1.14
63,S01,L01,M14,3.402619,0.0,0.0,0.0,False,56335.538345,37.50632,545.31553,13.30837,180.85,-0.96,-3.33,56340.002475,37.61651,534.34115,14.6658,180.25,-0.93,-2.16
64,S01,L01,M11,3.092794,0.0,0.0,0.0,False,56345.538705,37.70986,520.04899,13.9629,182.84,-0.62,-2.69,56349.69301,37.17262,510.00917,14.25748,181.98,-0.86,-1.74
65,S01,L01,M12,3.46789,0.0,0.0,0.0,False,56355.539005,36.98473,494.96562,14.18785,180.94,-1.75,-0.45,56360.0684,37.8841,483.76365,14.7783,181.52,1.72,-3.09
66,S01,L01,M13,3.633917,0.0,0.0,0.0,False,56365.53943,38.55314,469.73553,14.90494,182.75,-1.53,-5.43,56370.234855,37.01369,457.60931,13.95619,180.76,-0.94,1.03
67,S01,L01,M14,3.378409,0.0,0.0,0.0,False,56375.5398,37.83122,444.70737,14.40842,182.52,1.32,-0.15,56379.97972,38.23031,433.51725,14.28833,182.42,-1.25,-2.66
68,S01,L01,M11,3.131344,0.0,0.0,0.0,False,56385.540165,37.29225,418.87792,14.40193,184.26,1.24,-1.12,56389.73302,36.63922,408.87639,13.99352,184.47,-1.3,-1.45
69,S01,L01,M12,3.446885,0.0,0.0,0.0,False,56395.54057,35.46815,393.84622,14.99644,185.28,4.82,-1.42,56400.04896,33.859,382.37355,13.76876,187.02,-2.11,0.8
70,S01,L01,M13,3.555777,0.0,0.0,0.0,False,56405.540955,33.26708,367.329,14.69061,187.11,2.65,-3.61,56410.15824,31.23147,356.09542,13.20914,186.85,-1.97,0.92
71,S01,L01,M14,3.353069,0.0,0.0,0.0,False,56415.54135,31.36256,341.79582,15.26719,186.81,1.7,-5.16,56419.95593,27.47634,331.10271,13.55311,185.57,-0.14,2.67
72,S01,L01,M11,3.176119,0.0,0.0,0.0,False,56425.541725,28.50282,316.8713,15.48652,185.2,2.68,-3.4,56429.779355,26.59621,305.89229,13.95226,182.2,-1.28,-0.3
73,S01,L01,M12,3.435235,0.0,0.0,0.0,False,56435.54214,25.74242,292.12412,14.35653,178.41,1.13,0.68,56440.03888,27.56759,281.03467,14.76306,177.56,1.59,-2.61
74,S01,L01,M13,3.484027,0.0,0.0,0.0,False,56445.54245,29.26701,267.24333,14.44629,176.12,-0.32,-6.15,56450.087985,28.23489,255.38185,13.55963,174.35,-0.29,2.69
75,S01,L01,M14,3.340124,0.0,0.0,0.0,False,56455.54286,32.02495,241.89209,14.12158,175.08,-0.73,-4.82,56459.944495,32.56799,230.74455,14.08627,175.28,-0.75,-0.45
76,S01,L01,M11,3.223784,0.0,0.0,0.0,False,56465.54327,35.28122,216.64542,13.8451,177.06,-1.87,-6.25,56469.828565,35.00251,206.14143,14.56788,176.46,1.24,1.41
