depth,speed
0.0,1473.752
10.0,1473.815
20.0,1473.978
30.0,1474.197
40.0,1474.39
50.0,1473.626
60.0,1473.242
70.0,1473.03
80.0,1472.736
90.0,1472.593
100.0,1472.727
110.0,1472.863
120.0,1472.322
130.0,1471.167
140.0,1468.713
150.0,1467.535
160.0,1466.192
170.0,1464.423
180.0,1461.76
190.0,1461.962
200.0,1462.265
250.0,1462.066
300.0,1463.55
350.0,1464.045
400.0,1466.387
450.0,1468.835
500.0,1471.247
550.0,1471.383
600.0,1472.107
700.0,1474.115
800.0,1475.311
900.0,1476.781
1200.0,1480.092
1600.0,1485.024
2276.6,1494.224
