# cfgfile = ./initcfg/KAMS/KAMS.1903.kaiyo_k4-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M11,3.403419,0.0,0.0,0.0,False,79247.39593,46.63431,2324.47139,14.19695,188.4,2.09,-2.91,79251.86086,46.85751,2309.45373,14.24822,190.66,-1.69,-1.28
1,S01,L01,M12,4.59913,0.0,0.0,0.0,False,79248.485995,46.69764,2320.76647,13.96558,189.37,0.82,-2.48,79254.14663,46.54297,2300.81634,14.89521,189.49,-1.31,-1.3
2,S01,L01,M14,4.480264,0.0,0.0,0.0,False,79268.48669,44.73318,2248.41829,13.97707,191.69,-1.34,-0.4,79274.028465,42.89872,2226.8567,15.98944,190.21,0.13,-2.09
3,S01,L01,M11,3.314369,0.0,0.0,0.0,False,79287.397505,39.4666,2179.25853,15.87701,189.28,0.43,0.55,79291.773385,39.66,2162.4897,14.58729,189.3,0.51,-3.0
4,S01,L01,M12,4.472735,0.0,0.0,0.0,False,79288.48757,39.37487,2174.99262,15.76532,188.92,0.23,-0.64,79294.02181,38.91072,2154.57127,14.78095,190.18,0.81,-0.63
5,S01,L01,M12,4.444605,0.0,0.0,0.0,False,79297.39788,39.1067,2142.44127,14.03764,192.03,-0.01,-2.25,79302.90399,37.35672,2123.41527,15.54629,190.69,-1.21,0.74
6,S01,L01,M14,4.347594,0.0,0.0,0.0,False,79308.48842,36.65546,2101.94865,15.10884,190.61,2.33,-3.58,79313.897525,36.04187,2083.46235,13.97416,192.23,-1.08,-0.76
7,S01,L01,M14,4.319209,0.0,0.0,0.0,False,79317.39865,34.70741,2071.01595,15.16424,190.91,-0.45,-1.1,79322.77937,32.9956,2050.63314,14.60091,190.23,0.89,-2.11
8,S01,L01,M11,3.251599,0.0,0.0,0.0,False,79318.488715,33.93441,2067.12164,15.76824,190.61,-0.03,-0.73,79322.801825,32.99331,2050.55849,14.59741,190.23,0.92,-2.1
9,S01,L01,M11,3.234514,0.0,0.0,0.0,False,79327.39913,32.73683,2034.51339,14.15328,191.46,-1.61,-1.57,79331.695155,31.04184,2019.62848,15.24583,189.05,-0.22,1.22
10,S01,L01,M14,4.221959,0.0,0.0,0.0,False,79348.489865,27.13813,1958.64203,15.36192,187.92,-0.07,1.11,79353.773335,28.7847,1939.474,14.3463,188.63,0.53,-3.83
11,S01,L01,M14,4.195134,0.0,0.0,0.0,False,79357.400335,26.92586,1926.40952,15.59718,189.61,-1.38,2.6,79362.65698,27.50895,1906.14041,14.83802,186.56,1.02,-4.21
12,S01,L01,M11,3.179514,0.0,0.0,0.0,False,79358.49029,26.97325,1922.06739,15.67057,188.83,-1.33,1.73,79362.731315,27.49219,1905.84403,14.7929,186.59,0.93,-4.21
13,S01,L01,M12,4.237255,0.0,0.0,0.0,False,79368.49059,26.50627,1886.06753,14.30541,187.83,-1.91,1.4,79373.78935,27.47967,1866.16985,15.50913,186.34,-0.24,-2.86
14,S01,L01,M12,4.210415,0.0,0.0,0.0,False,79377.401105,27.10468,1852.44901,14.89085,186.86,0.98,-0.54,79382.673025,28.13837,1833.85887,14.12916,186.08,-1.09,-3.54
15,S01,L01,M13,4.934752,0.0,0.0,0.0,False,79378.491065,26.75354,1848.57354,14.85032,186.72,1.33,0.62,79384.487325,28.81296,1827.46096,14.12682,186.76,-1.2,-4.25
16,S01,L01,M13,4.900157,0.0,0.0,0.0,False,79387.40141,27.64269,1816.76428,15.37488,186.24,-0.13,1.05,79393.363075,29.56116,1793.96133,14.11579,185.62,-0.7,-3.95
17,S01,L01,M14,4.103819,0.0,0.0,0.0,False,79388.491485,27.42175,1812.68945,15.72837,185.92,0.49,1.42,79393.656815,29.69994,1792.87903,14.05457,185.64,-0.67,-3.91
18,S01,L01,M14,4.078099,0.0,0.0,0.0,False,79397.402105,28.03975,1779.62025,15.56343,185.91,0.52,2.56,79402.541715,31.06265,1760.4481,14.00705,186.14,0.47,-6.35
19,S01,L01,M11,3.117084,0.0,0.0,0.0,False,79398.49186,27.84416,1775.48309,15.52706,185.82,-0.02,2.22,79402.670455,31.11964,1759.97708,14.01217,186.2,0.47,-6.33
20,S01,L01,M11,3.105394,0.0,0.0,0.0,False,79407.40228,29.42614,1742.99162,15.22351,186.72,-0.95,2.86,79411.569185,31.43431,1727.06508,15.16905,185.11,0.47,-3.92
