# cfgfile = ./initcfg/FUKU/FUKU.1701.kaiyo_k4-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M11,2.033482,0.0,0.0,0.0,False,46834.402775,817.86406,731.17052,15.17038,229.3,0.66,0.09,46837.497815,812.75388,723.90098,14.79299,231.4,0.98,-1.07
1,S01,L01,M12,2.016847,0.0,0.0,0.0,False,46835.19279,816.38243,729.37499,15.09972,229.59,0.94,0.17,46838.271195,811.235,722.18884,14.56637,231.97,-0.01,-0.92
2,S01,L01,M13,2.764818,0.0,0.0,0.0,False,46835.98291,815.24294,727.58231,15.12647,230.12,1.64,-0.17,46839.809285,808.54119,719.28285,14.70026,233.11,-0.66,-0.34
3,S01,L01,M12,2.000507,0.0,0.0,0.0,False,46844.39314,799.56191,709.4094,15.84543,236.26,-0.56,-1.08,46847.455205,792.80007,702.76768,15.72175,239.16,1.51,-1.57
4,S01,L01,M13,2.710948,0.0,0.0,0.0,False,46854.39353,777.6268,689.66476,15.29389,241.65,-0.19,-0.57,46858.166035,769.02876,682.70543,15.60456,242.91,0.2,-1.51
5,S01,L01,M14,2.681656,0.0,0.0,0.0,False,46855.183645,775.90769,688.17252,15.27171,242.12,0.0,-1.06,46858.92686,767.08817,681.46509,15.54253,243.04,-0.03,-1.07
6,S01,L01,M11,1.990447,0.0,0.0,0.0,False,46855.97366,774.02004,686.78504,15.13509,242.58,0.04,-1.3,46859.025665,766.83164,681.30348,15.5156,243.07,-0.08,-1.02
7,S01,L01,M11,1.971167,0.0,0.0,0.0,False,46865.184045,751.92794,670.77434,15.11406,244.49,-0.04,-0.59,46868.21677,744.64879,665.69772,15.24585,243.11,-0.36,-0.56
8,S01,L01,M12,1.963587,0.0,0.0,0.0,False,46865.97406,750.09763,669.55253,15.30226,244.13,0.11,-0.37,46868.999205,742.75327,664.57464,15.13765,242.83,-0.18,-0.47
9,S01,L01,M13,2.655073,0.0,0.0,0.0,False,46874.39442,729.97263,655.34239,15.30386,238.73,-0.5,-1.77,46878.11105,720.99518,649.20698,15.02986,235.94,0.68,1.54
10,S01,L01,M12,1.949612,0.0,0.0,0.0,False,46875.184435,728.22365,653.5767,15.57567,238.52,-0.7,-2.38,46878.195605,720.77444,649.06662,15.02197,235.86,0.65,1.6
11,S01,L01,M11,1.949907,0.0,0.0,0.0,False,46875.974445,726.47029,652.0794,15.66052,238.13,-0.35,-2.09,46878.98591,718.77683,647.59281,15.06055,235.2,0.22,1.74
12,S01,L01,M14,2.593001,0.0,0.0,0.0,False,46884.39473,707.46042,636.29216,15.31715,228.37,-0.54,0.25,46888.04929,700.35149,627.90504,14.94948,225.09,0.68,1.18
13,S01,L01,M13,2.623693,0.0,0.0,0.0,False,46885.18485,705.96911,634.36042,15.62422,227.65,-0.62,-0.15,46888.8701,698.49589,625.98461,14.91757,225.0,0.18,1.76
14,S01,L01,M12,1.931657,0.0,0.0,0.0,False,46885.97476,704.52068,632.41832,15.62996,226.87,-0.39,-0.38,46888.967975,698.28532,625.75228,14.93231,224.99,0.13,1.8
15,S01,L01,M11,1.917877,0.0,0.0,0.0,False,46894.39511,689.04712,611.98737,15.73299,225.53,0.35,0.39,46897.374545,683.44436,604.27078,15.16469,227.65,0.18,-0.43
16,S01,L01,M13,2.589678,0.0,0.0,0.0,False,46895.97525,685.58088,608.01074,15.2549,226.47,-0.59,0.95,46899.626485,679.80335,598.53872,14.9513,229.69,0.9,-1.14
17,S01,L01,M12,1.899862,0.0,0.0,0.0,False,46904.395575,670.94031,587.74567,15.45231,234.72,-0.01,-1.2,46907.356995,665.1572,580.49176,14.90072,237.23,-0.83,-2.6
18,S01,L01,M11,1.900632,0.0,0.0,0.0,False,46905.18559,670.06321,585.46916,15.77173,235.25,0.71,-2.73,46908.14778,663.43581,578.99531,15.12047,237.54,-0.78,-2.0
19,S01,L01,M11,1.885252,0.0,0.0,0.0,False,46914.395975,650.35089,566.3734,15.34055,237.58,0.27,-0.37,46917.342785,644.6145,560.70388,14.59027,237.26,0.46,-0.09
20,S01,L01,M12,1.883692,0.0,0.0,0.0,False,46915.18599,648.8213,564.61964,14.92318,237.43,0.12,-0.71,46918.13124,643.07031,559.15018,14.90942,237.56,0.24,-0.11
21,S01,L01,M12,1.872087,0.0,0.0,0.0,False,46924.3963,629.63481,546.22807,16.05478,238.98,-0.01,-1.97,46927.329945,623.0767,540.43703,14.99614,239.49,1.61,0.15
