depth,speed
0.0,1521.849
10.0,1521.757
20.0,1519.977
30.0,1513.087
40.0,1500.53
50.0,1494.091
60.0,1488.447
70.0,1486.155
80.0,1485.797
90.0,1485.505
100.0,1485.172
110.0,1482.219
120.0,1481.737
130.0,1479.455
140.0,1476.081
150.0,1473.87
160.0,1472.147
170.0,1471.194
180.0,1469.532
190.0,1466.641
200.0,1464.824
250.0,1463.289
300.0,1464.822
350.0,1469.742
400.0,1472.476
450.0,1473.376
500.0,1471.645
550.0,1473.047
600.0,1473.011
700.0,1473.987
800.0,1475.135
900.0,1476.069
1315.6,1481.18
