# cfgfile = ./initcfg/FUKU/FUKU.1607.kaiyo_k4-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M11,1.944917,0.0,0.0,0.0,False,14967.541405,-28.24816,1184.28943,15.72036,177.71,-0.47,2.35,14970.54788,-27.36147,1175.75363,15.40332,177.37,0.41,-0.33
1,S01,L01,M12,2.467887,0.0,0.0,0.0,False,14977.54172,-26.71912,1155.76366,15.54247,178.16,0.5,1.48,14981.071165,-25.97501,1145.43292,15.11751,178.37,0.03,-0.22
2,S01,L01,M13,2.960093,0.0,0.0,0.0,False,14987.54216,-25.8663,1126.67685,15.48298,178.71,0.75,0.83,14991.56381,-24.98969,1114.85161,14.78546,178.76,-0.16,-0.12
3,S01,L01,M14,2.411341,0.0,0.0,0.0,False,14997.54246,-25.49827,1097.23624,15.81652,178.77,0.67,1.35,15001.01536,-24.49886,1086.84343,14.99187,178.84,0.16,-1.14
4,S01,L01,M11,1.866852,0.0,0.0,0.0,False,15007.542845,-24.85306,1067.53473,15.39828,178.29,0.94,0.64,15010.471255,-23.86335,1058.44845,15.27818,178.37,0.45,-1.47
5,S01,L01,M12,2.365187,0.0,0.0,0.0,False,15017.54326,-24.08338,1037.09598,15.23525,178.69,0.1,0.16,15020.970005,-23.7678,1026.51057,15.44926,179.55,0.32,-1.09
6,S01,L01,M13,2.828688,0.0,0.0,0.0,False,15027.543695,-24.18203,1006.35683,15.98349,179.73,0.14,2.14,15031.43394,-23.34565,994.20952,15.04208,180.03,-0.0,-1.66
7,S01,L01,M14,2.308186,0.0,0.0,0.0,False,15037.5441,-23.52587,975.05131,15.06823,180.32,-0.11,0.74,15040.913845,-24.80501,964.55697,16.03167,180.03,-0.67,2.18
8,S01,L01,M11,1.796562,0.0,0.0,0.0,False,15047.54443,-25.01546,944.17543,15.58548,181.08,0.9,1.62,15050.40255,-24.18304,935.02518,15.00229,180.76,-0.54,0.37
9,S01,L01,M12,2.266002,0.0,0.0,0.0,False,15057.544895,-25.03392,912.87402,15.25754,180.64,0.99,-1.35,15060.872455,-25.78557,902.12922,14.78315,180.79,-0.44,1.4
10,S01,L01,M13,2.695528,0.0,0.0,0.0,False,15067.545285,-26.17317,881.48488,15.38383,179.76,0.42,0.08,15071.30237,-26.49227,869.3398,15.2278,180.01,0.05,0.67
11,S01,L01,M14,2.207581,0.0,0.0,0.0,False,15077.54561,-26.36336,850.32408,15.73878,180.58,0.97,-0.23,15080.81475,-26.97627,839.44207,14.94836,180.63,-0.32,0.06
12,S01,L01,M11,1.738527,0.0,0.0,0.0,False,15087.546025,-27.48766,818.80097,15.56442,181.21,0.73,0.14,15090.34611,-27.64484,809.53943,14.95779,180.54,-0.56,0.05
13,S01,L01,M12,2.175857,0.0,0.0,0.0,False,15097.54639,-28.60526,786.87152,15.44153,180.84,-0.44,1.27,15100.783805,-28.50353,776.93455,15.445,180.67,1.12,-0.59
14,S01,L01,M13,2.566108,0.0,0.0,0.0,False,15107.546755,-29.82025,755.50705,15.87351,180.96,0.86,1.91,15111.17442,-29.50652,744.14708,15.53996,181.91,1.11,-1.03
15,S01,L01,M14,2.114956,0.0,0.0,0.0,False,15117.537275,-30.60122,723.7485,15.73202,181.28,0.73,0.91,15120.71379,-31.43819,713.65695,15.50113,181.35,0.1,0.67
16,S01,L01,M11,1.695497,0.0,0.0,0.0,False,15127.537545,-31.91517,692.09627,14.98735,180.45,-0.54,1.87,15130.2946,-31.91871,683.61218,15.66081,180.3,0.71,0.79
17,S01,L01,M12,2.095387,0.0,0.0,0.0,False,15137.537975,-32.15347,661.01558,15.46548,180.39,0.55,-0.13,15140.69492,-32.78445,650.73218,14.95164,179.49,-1.29,1.21
18,S01,L01,M13,2.442773,0.0,0.0,0.0,False,15147.53837,-33.2119,630.43443,15.69892,176.41,0.14,1.85,15151.0427,-32.5676,619.61697,14.98266,174.41,-0.51,0.18
