depth,speed
0.0,1482.473
10.0,1482.268
20.0,1481.845
30.0,1480.582
40.0,1479.564
50.0,1478.911
60.0,1478.459
70.0,1478.458
80.0,1478.532
90.0,1478.666
100.0,1478.864
110.0,1478.61
120.0,1478.298
130.0,1478.171
140.0,1476.627
150.0,1474.485
160.0,1473.195
170.0,1472.463
180.0,1471.762
190.0,1470.861
200.0,1469.756
250.0,1467.522
300.0,1469.607
350.0,1470.225
400.0,1471.176
450.0,1472.668
500.0,1473.852
550.0,1474.153
600.0,1473.836
700.0,1475.064
800.0,1475.945
900.0,1477.069
1315.6,1482.276
