depth,speed
0.0,1533.049
10.0,1530.134
20.0,1518.12
30.0,1510.536
40.0,1506.541
50.0,1503.363
60.0,1499.732
70.0,1498.763
80.0,1498.633
90.0,1497.705
100.0,1496.371
110.0,1493.878
120.0,1491.57
130.0,1490.701
140.0,1489.236
150.0,1487.226
160.0,1485.24
170.0,1483.706
180.0,1482.042
190.0,1480.47
200.0,1478.964
250.0,1475.949
300.0,1471.091
350.0,1469.134
400.0,1470.556
450.0,1475.76
500.0,1476.132
550.0,1475.545
600.0,1475.132
700.0,1474.678
800.0,1476.593
900.0,1477.251
1315.6,1480.665
