# cfgfile = ./initcfg/FUKU/FUKU.1712.meiyo_m5-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M11,1.936727,0.0,0.0,0.0,False,84380.394695,-13.31579,1172.92719,13.21894,193.14,-1.54,-2.83,84383.39298,-15.27043,1164.51059,13.18134,194.22,0.94,-0.59
1,S01,L01,M12,2.476247,0.0,0.0,0.0,False,84381.484615,-13.92117,1169.89811,13.24955,193.96,-0.77,-2.48,84385.02242,-15.96534,1159.79949,12.92915,192.82,1.09,0.01
2,S01,L01,M12,2.455292,0.0,0.0,0.0,False,84390.394645,-17.96426,1144.68609,13.46594,192.97,0.92,-0.88,84393.911495,-19.10449,1134.27891,13.023,189.24,-0.35,-1.18
3,S01,L01,M11,1.877487,0.0,0.0,0.0,False,84411.48466,-22.76807,1084.3236,13.0539,181.48,-0.12,0.41,84414.423705,-22.1986,1075.85207,13.18607,180.86,-0.43,-1.53
4,S01,L01,M11,1.861497,0.0,0.0,0.0,False,84420.39487,-21.42381,1058.25816,12.88182,179.26,-0.86,-1.16,84423.317925,-21.5872,1050.03949,12.98081,178.36,0.12,1.86
5,S01,L01,M12,2.379352,0.0,0.0,0.0,False,84421.48479,-21.38721,1055.37437,12.92805,179.43,-0.07,-0.48,84424.9257,-20.60864,1044.92187,13.22947,177.7,-1.59,0.25
6,S01,L01,M12,2.356397,0.0,0.0,0.0,False,84430.394875,-19.05505,1028.87335,12.65241,177.86,-0.32,-0.67,84433.81283,-18.40785,1019.32318,13.32601,177.28,-0.26,1.22
7,S01,L01,M13,2.849943,0.0,0.0,0.0,False,84431.4848,-18.42138,1025.77613,12.68249,178.18,-1.1,-1.64,84435.3963,-18.22494,1014.14204,13.24271,177.07,-1.22,1.62
8,S01,L01,M13,2.821503,0.0,0.0,0.0,False,84440.39489,-15.77287,999.42739,12.62822,177.59,0.12,-1.22,84444.27795,-15.18378,988.30639,13.57838,177.96,-0.5,0.71
9,S01,L01,M14,2.329426,0.0,0.0,0.0,False,84441.48502,-15.74096,996.19216,12.36622,177.79,-1.21,-0.16,84444.876005,-15.07337,986.45963,13.59642,177.9,-0.32,0.77
