# cfgfile = ./initcfg/FUKU/FUKU.1704.meiyo_m5-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M11,2.092747,0.0,0.0,0.0,False,51842.40239,884.57292,720.58122,12.75532,266.57,-1.19,-4.33,51845.556695,876.167,719.78784,12.94537,268.01,0.48,-1.87
1,S01,L01,M12,2.042917,0.0,0.0,0.0,False,51843.192375,882.49665,720.54018,12.9487,266.97,-0.7,-3.24,51846.29685,873.87158,719.76588,12.87249,267.76,-0.47,-1.2
2,S01,L01,M13,2.813973,0.0,0.0,0.0,False,51843.982365,880.50039,720.43373,13.07612,267.37,0.16,-2.36,51847.857895,869.34483,720.55573,13.00078,266.44,-1.17,1.3
3,S01,L01,M12,2.034997,0.0,0.0,0.0,False,51852.402405,856.73524,719.19203,12.45252,265.23,-1.29,-3.61,51855.49896,847.99256,719.79432,13.61626,263.25,-0.35,1.45
4,S01,L01,M13,2.798038,0.0,0.0,0.0,False,51853.192495,854.59749,718.90372,12.6718,265.32,-1.29,-3.6,51857.05209,843.58346,719.91521,13.12156,260.48,0.82,2.7
5,S01,L01,M14,2.786081,0.0,0.0,0.0,False,51853.98238,852.45108,718.96324,13.083,265.22,-0.89,-2.52,51857.83002,841.4916,719.33047,12.71817,259.61,1.18,1.35
6,S01,L01,M13,2.780453,0.0,0.0,0.0,False,51862.40252,828.98534,717.51992,12.9716,256.1,-0.7,0.46,51866.24453,818.48743,714.73597,13.1645,250.22,0.19,1.33
7,S01,L01,M14,2.760206,0.0,0.0,0.0,False,51863.192505,826.90372,716.79997,12.82454,255.18,-0.52,0.15,51867.01427,816.35962,714.29954,13.23236,249.09,0.35,1.86
8,S01,L01,M11,2.045717,0.0,0.0,0.0,False,51863.982495,824.79563,716.03636,12.73226,254.2,-0.35,-0.26,51867.08977,816.15347,714.2477,13.23642,249.02,0.35,1.88
9,S01,L01,M14,2.732461,0.0,0.0,0.0,False,51872.402565,802.38698,708.44205,13.04975,243.51,0.42,1.93,51876.196585,793.22531,702.65692,12.7258,241.19,-0.77,-0.04
10,S01,L01,M11,2.025727,0.0,0.0,0.0,False,51873.192555,800.44738,707.39055,13.0359,242.68,0.65,1.6,51876.27984,793.01385,702.55463,12.75135,241.1,-0.79,0.06
11,S01,L01,M12,2.009037,0.0,0.0,0.0,False,51873.98254,798.53786,706.12219,12.84841,242.23,0.42,0.78,51877.053135,790.97187,701.67901,13.02697,240.15,-0.93,1.3
