# cfgfile = ./initcfg/FUKU/FUKU.1401.kaiyo_kx-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M11,1.950102,0.0,0.0,0.0,False,20813.543415,-37.0831,1184.22925,14.53692,174.01,0.58,-0.71,20816.555075,-37.27888,1175.14228,15.31244,171.16,-0.74,1.3
1,S01,L01,M12,2.477012,0.0,0.0,0.0,False,20823.543865,-35.171,1153.74351,15.15367,169.13,0.74,-1.72,20827.082435,-34.56431,1143.26433,15.35089,169.38,0.31,0.48
2,S01,L01,M13,2.965738,0.0,0.0,0.0,False,20833.544285,-32.11021,1123.64169,15.44427,171.62,-1.09,-0.61,20837.57158,-31.15471,1111.70683,15.41694,172.97,1.28,-2.44
3,S01,L01,M14,2.413556,0.0,0.0,0.0,False,20843.5446,-30.87957,1093.90729,15.42687,173.84,0.22,1.68,20847.019715,-28.93411,1083.65914,15.42747,175.33,0.92,-3.72
4,S01,L01,M11,1.871197,0.0,0.0,0.0,False,20853.544985,-28.67369,1064.98005,15.22607,175.57,0.44,-2.55,20856.47774,-28.87661,1056.78876,15.37975,177.3,0.98,-1.27
5,S01,L01,M12,2.374937,0.0,0.0,0.0,False,20863.545435,-28.199,1037.68799,15.60972,177.63,1.7,-3.2,20866.98193,-29.22617,1027.66716,14.98906,177.03,-1.04,0.75
6,S01,L01,M11,1.811417,0.0,0.0,0.0,False,20893.54651,-30.16253,960.10824,14.90502,179.08,-1.85,-0.87,20896.419485,-30.27245,953.26959,15.99027,178.44,1.96,-1.02
7,S01,L01,M12,2.294572,0.0,0.0,0.0,False,20903.546915,-30.98233,935.84742,15.29793,178.27,-0.21,-0.53,20906.903045,-31.36448,927.75443,15.37262,177.39,1.07,-1.2
8,S01,L01,M13,2.737653,0.0,0.0,0.0,False,20913.537265,-31.87281,912.04179,15.31763,177.39,1.59,-0.63,20917.336475,-31.83884,903.30031,15.1396,177.36,-1.06,-0.86
9,S01,L01,M14,2.241976,0.0,0.0,0.0,False,20923.547715,-31.81146,888.65147,15.29976,177.38,2.03,-2.96,20926.85125,-32.89398,881.50958,14.57273,177.48,-0.47,0.72
10,S01,L01,M11,1.764522,0.0,0.0,0.0,False,20933.53804,-32.16997,866.05336,15.68314,177.1,1.95,-3.54,20936.36412,-33.54033,859.57505,14.72879,177.05,0.44,0.1
11,S01,L01,M12,2.226812,0.0,0.0,0.0,False,20943.538475,-33.48904,844.05774,15.90657,176.29,-0.38,0.31,20946.826845,-33.06322,836.53267,15.52174,176.26,1.25,-2.75
12,S01,L01,M13,2.644428,0.0,0.0,0.0,False,20953.53879,-33.87837,822.59472,15.48038,175.38,0.07,0.87,20957.244775,-33.23864,814.05951,15.64234,174.49,0.34,-2.64
13,S01,L01,M14,2.175811,0.0,0.0,0.0,False,20963.539155,-34.11762,800.56603,14.9711,173.59,-1.15,0.93,20966.776525,-33.16777,794.07575,15.83955,172.69,1.43,-1.7
14,S01,L01,M11,1.729847,0.0,0.0,0.0,False,20973.539585,-33.3926,779.45094,15.37824,171.92,-0.61,0.44,20976.33099,-32.97422,773.704,15.79669,170.73,1.27,-0.23
15,S01,L01,M12,2.165727,0.0,0.0,0.0,False,20983.53994,-32.5207,758.66422,15.16866,170.72,0.04,0.92,20986.767225,-31.32502,751.95003,15.46899,170.67,0.41,-1.44
16,S01,L01,M13,2.558533,0.0,0.0,0.0,False,20993.540295,-30.91971,738.42393,15.28768,171.26,0.79,-0.8,20997.160385,-29.98911,730.81909,15.16315,171.68,-0.38,-1.48
