# cfgfile = ./initcfg/FUKU/FUKU.1103.meiyo_m4-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M01,1.856989,0.0,0.0,0.0,False,49549.67119,-26.93549,1082.81599,12.83852,188.77,0.42,-0.74,49552.589685,-27.82002,1076.18021,12.74913,190.6,-0.33,-0.2
1,S01,L01,M11,1.873432,0.0,0.0,0.0,False,49559.6713,-29.31389,1060.76542,12.7858,194.41,0.37,-0.56,49562.60629,-30.63995,1054.51558,12.70193,195.32,-0.51,-0.35
2,S01,L01,M02,2.361404,0.0,0.0,0.0,False,49569.671435,-33.69449,1039.66334,12.66402,195.79,0.33,-0.58,49573.094345,-35.07385,1032.87526,12.5639,195.44,0.2,-0.13
3,S01,L01,M12,2.370877,0.0,0.0,0.0,False,49579.671545,-38.28311,1019.26631,12.92067,193.15,0.57,-0.28,49583.10398,-39.46539,1012.363,12.39222,192.31,0.36,-0.85
4,S01,L01,M03,2.792064,0.0,0.0,0.0,False,49589.671715,-42.30491,999.15596,12.80434,188.82,-0.21,0.52,49593.525285,-43.20987,991.32739,12.5075,186.81,0.21,-0.81
5,S01,L01,M13,2.817003,0.0,0.0,0.0,False,49599.67188,-45.09993,979.39345,12.43518,183.21,-0.54,1.42,49603.55044,-45.39929,971.71931,13.04764,180.89,0.95,-0.26
6,S01,L01,M04,2.265804,0.0,0.0,0.0,False,49609.67204,-45.9986,959.82304,12.49238,176.53,0.74,0.17,49612.99935,-45.65673,953.36991,12.64899,174.56,-0.15,0.31
7,S01,L01,M14,2.283886,0.0,0.0,0.0,False,49619.67219,-45.40565,940.30739,12.38092,168.96,0.44,0.06,49623.017635,-43.70286,934.51473,12.38854,166.49,0.4,-1.23
8,S01,L01,M01,1.771499,0.0,0.0,0.0,False,49629.67225,-42.346,921.57394,12.65493,160.66,-0.02,0.5,49632.505255,-40.26064,917.12701,12.33772,158.21,1.05,-2.23
9,S01,L01,M11,1.787817,0.0,0.0,0.0,False,49639.67244,-37.11226,904.22851,13.05526,153.17,0.3,2.75,49642.521815,-34.44693,899.81632,12.91513,152.0,0.45,-1.49
10,S01,L01,M02,2.240894,0.0,0.0,0.0,False,49649.6726,-29.52757,888.25661,12.96894,151.25,0.59,2.62,49652.975,-26.78343,883.24724,13.0784,151.53,0.22,0.19
11,S01,L01,M12,2.247217,0.0,0.0,0.0,False,49659.672685,-21.78759,872.84656,12.7006,154.09,0.63,1.61,49662.98146,-18.96927,867.72924,12.59462,155.75,-0.46,0.99
12,S01,L01,M03,2.643614,0.0,0.0,0.0,False,49669.67293,-14.05806,857.6566,12.68096,160.7,0.05,-0.5,49673.37805,-11.81345,851.82155,12.48373,163.88,-0.06,0.7
13,S01,L01,M13,2.671923,0.0,0.0,0.0,False,49679.673085,-8.09203,842.01185,12.74604,169.93,-0.38,-0.27,49683.406565,-6.30107,836.33557,12.69564,173.8,0.83,-0.38
14,S01,L01,M04,2.186224,0.0,0.0,0.0,False,49689.673125,-3.90132,826.51473,12.56485,180.36,-0.06,-1.1,49692.920855,-3.44509,821.25732,12.97135,182.68,0.38,-0.4
15,S01,L01,M14,2.203441,0.0,0.0,0.0,False,49699.67332,-2.74071,810.60791,12.43108,186.97,0.3,-0.91,49702.93832,-2.87647,805.31802,12.84456,188.52,-0.41,0.08
16,S01,L01,M01,1.719764,0.0,0.0,0.0,False,49709.67344,-3.19364,794.33648,12.41425,191.4,0.92,-1.42,49712.45471,-3.65409,790.04143,12.73541,192.18,-0.44,-0.4
17,S01,L01,M11,1.732337,0.0,0.0,0.0,False,49719.673605,-5.09498,777.9496,12.47976,192.83,0.7,-1.56,49722.4675,-5.87489,773.60471,12.48595,193.19,0.44,-0.87
18,S01,L01,M02,2.141909,0.0,0.0,0.0,False,49729.67375,-7.85079,761.82261,12.73679,191.95,0.32,-0.73,49732.877165,-8.65703,756.2068,12.51771,191.64,0.23,-1.51
19,S01,L01,M12,2.151642,0.0,0.0,0.0,False,49739.67387,-11.07599,745.19595,12.52847,189.89,-1.01,0.8,49742.88707,-11.15555,739.5749,12.69117,188.62,0.66,-1.46
20,S01,L01,M03,2.510794,0.0,0.0,0.0,False,49749.67405,-13.7622,727.72272,12.37522,186.89,-0.85,0.83,49753.24635,-13.72837,721.50902,12.72199,185.41,0.9,-0.61
21,S01,L01,M13,2.535593,0.0,0.0,0.0,False,49759.67421,-15.56307,709.78875,12.77314,183.62,0.35,0.61,49763.27136,-15.72317,703.10727,12.64973,182.94,0.31,-0.65
22,S01,L01,M04,2.088504,0.0,0.0,0.0,False,49769.67432,-16.69496,691.18979,13.00475,181.33,0.04,1.28,49772.82433,-16.7268,685.21337,12.71725,181.0,0.34,-0.28
23,S01,L01,M14,2.100146,0.0,0.0,0.0,False,49779.67443,-17.22589,672.07732,12.89914,180.33,-0.06,1.28,49782.836135,-16.8843,666.11272,12.61793,180.43,0.54,-0.23
24,S01,L01,M01,1.682169,0.0,0.0,0.0,False,49789.67464,-17.28432,652.75049,13.38802,180.41,0.81,0.6,49792.418315,-17.33709,647.20079,12.54241,181.11,-0.28,0.07
25,S01,L01,M11,1.690117,0.0,0.0,0.0,False,49799.6748,-17.37383,632.89723,13.05715,181.97,0.04,1.37,49802.426475,-17.46828,627.36814,13.0312,182.24,-0.09,0.22
26,S01,L01,M02,2.054629,0.0,0.0,0.0,False,49809.674835,-17.67981,612.76162,12.81181,183.78,-0.71,1.37,49812.79097,-18.14581,606.62914,12.98993,183.93,0.38,1.14
27,S01,L01,M12,2.059847,0.0,0.0,0.0,False,49819.675055,-18.34554,592.40113,12.50945,185.33,-0.27,0.26,49822.79646,-19.2928,586.28849,13.12275,185.4,0.29,2.07
28,S01,L01,M03,2.359524,0.0,0.0,0.0,False,49829.675145,-19.37485,571.86803,12.4039,185.9,-0.04,-1.21,49833.096175,-20.52601,564.99635,12.82492,186.01,-0.03,1.77
29,S01,L01,M13,2.380443,0.0,0.0,0.0,False,49839.675315,-20.70774,551.3494,12.46932,185.98,0.34,-1.95,49843.117315,-21.91799,544.19803,12.43593,186.15,-0.63,1.02
30,S01,L01,M04,1.992929,0.0,0.0,0.0,False,49849.67545,-22.71547,530.48704,12.73789,186.14,-0.11,-0.64,49852.729885,-22.82216,524.16668,12.46704,185.85,0.12,-1.24
31,S01,L01,M14,1.999501,0.0,0.0,0.0,False,49859.675595,-23.9477,509.73197,12.63195,186.05,0.34,-0.81,49862.736655,-24.65582,503.10984,12.73807,185.64,0.01,0.11
32,S01,L01,M01,1.664634,0.0,0.0,0.0,False,49869.675715,-25.76455,488.78041,12.37486,185.7,-0.09,-0.48,49872.401855,-26.01831,482.94721,12.75277,185.0,0.27,-0.2
33,S01,L01,M11,1.667742,0.0,0.0,0.0,False,49879.67588,-27.44183,467.65409,12.38289,183.86,-0.0,-0.5,49882.40518,-27.64132,461.89003,12.47648,183.33,-0.23,-0.29
34,S01,L01,M02,1.977294,0.0,0.0,0.0,False,49889.676075,-28.6014,446.11153,12.38519,181.72,-0.56,-0.18,49892.714875,-28.69967,440.08021,12.62278,181.55,0.81,-0.83
35,S01,L01,M12,1.980977,0.0,0.0,0.0,False,49899.676125,-29.02156,425.04052,12.85445,179.88,0.54,0.23,49902.71866,-29.26697,418.46178,12.90411,179.58,0.41,-0.06
36,S01,L01,M03,2.208269,0.0,0.0,0.0,False,49909.676275,-28.71547,403.66081,12.55143,178.31,0.07,-0.08,49912.94605,-29.30957,396.70484,13.46256,177.77,0.37,1.25
37,S01,L01,M13,2.226778,0.0,0.0,0.0,False,49919.67642,-28.21337,382.23551,12.47054,177.17,1.17,-0.61,49922.964755,-28.20614,375.23162,12.96833,176.68,-0.68,1.35
38,S01,L01,M04,1.916459,0.0,0.0,0.0,False,49929.67656,-26.82,360.62638,12.46254,176.4,0.75,-1.7,49932.654525,-27.03366,354.20118,12.75865,176.58,-0.17,0.82
39,S01,L01,M14,1.920241,0.0,0.0,0.0,False,49939.67677,-25.3505,339.25108,12.88037,177.02,0.56,-1.45,49942.65857,-25.48433,332.57123,12.60425,176.95,-0.66,0.47
40,S01,L01,M01,1.678289,0.0,0.0,0.0,False,49949.676855,-24.28615,317.50703,12.44859,178.39,-0.36,-0.99,49952.41665,-23.86349,311.77181,12.5326,178.81,0.08,-0.7
41,S01,L01,M11,1.677447,0.0,0.0,0.0,False,49959.67702,-23.28871,295.88971,12.81907,180.46,0.46,-0.97,49962.416025,-23.18552,290.05573,12.50726,181.29,0.03,-0.85
42,S01,L01,M02,1.913734,0.0,0.0,0.0,False,49969.677185,-23.08925,274.42039,12.74102,182.57,0.18,0.4,49972.652425,-22.89035,267.79192,12.91709,183.16,0.08,-0.95
43,S01,L01,M12,1.915307,0.0,0.0,0.0,False,49979.67734,-23.56429,252.75961,12.36928,184.29,-0.36,0.09,49982.654205,-23.26638,246.45083,12.61347,184.2,0.29,-0.33
44,S01,L01,M03,2.066364,0.0,0.0,0.0,False,49989.677415,-24.59282,231.0317,12.67362,184.64,0.46,-0.01,49992.805285,-24.15589,224.24617,11.91704,185.03,-0.03,-1.29
45,S01,L01,M13,2.083408,0.0,0.0,0.0,False,49999.677625,-25.55274,209.29894,12.94509,184.56,0.39,0.18,50002.82259,-25.66886,202.49618,12.40774,185.27,0.83,-1.35
46,S01,L01,M04,1.867394,0.0,0.0,0.0,False,50009.677705,-26.74071,187.80467,13.01384,184.75,0.26,1.18,50012.606605,-27.12708,181.49005,13.16647,185.43,0.93,-0.8
47,S01,L01,M14,1.864756,0.0,0.0,0.0,False,50019.677865,-28.22753,166.07139,12.83242,185.02,0.19,1.15,50022.60418,-28.89867,159.88063,13.11451,184.71,0.26,1.01
48,S01,L01,M01,1.725009,0.0,0.0,0.0,False,50029.678025,-29.28473,144.61498,12.67925,183.67,0.19,-0.3,50032.46454,-30.36256,138.50009,13.0938,183.06,-0.2,1.77
49,S01,L01,M11,1.719447,0.0,0.0,0.0,False,50039.678195,-30.52662,122.82222,12.49054,181.5,-0.61,0.21,50042.4592,-31.05707,117.0394,13.12881,180.69,0.68,1.38
50,S01,L01,M02,1.884039,0.0,0.0,0.0,False,50049.67832,-30.48994,101.11175,12.73437,179.28,0.23,0.43,50052.623865,-30.96316,94.7414,13.04496,178.58,0.03,1.1
51,S01,L01,M12,1.883612,0.0,0.0,0.0,False,50059.67847,-29.52911,79.39565,12.45057,177.69,0.26,-0.08,50062.62364,-30.0045,72.92615,13.15442,177.31,-0.01,1.9
52,S01,L01,M03,1.943439,0.0,0.0,0.0,False,50069.678595,-27.98893,57.57355,12.22956,177.45,0.12,-1.4,50072.68354,-28.39528,51.06289,12.91909,177.41,-0.01,2.12
53,S01,L01,M13,1.957463,0.0,0.0,0.0,False,50079.678725,-26.45502,35.71547,12.10633,177.89,0.72,-2.79,50082.697745,-26.64652,29.15249,12.68512,178.61,-0.41,1.1
54,S01,L01,M04,1.846594,0.0,0.0,0.0,False,50089.67888,-25.23972,13.73728,12.44432,179.11,0.57,-2.93,50092.58698,-25.40769,7.56942,12.45038,179.85,0.23,-0.36
55,S01,L01,M14,1.840676,0.0,0.0,0.0,False,50099.67907,-24.74464,-8.14123,12.72713,180.51,0.15,-0.87,50102.581305,-24.40801,-14.33689,12.69743,181.66,0.89,-2.23
56,S01,L01,M01,1.801194,0.0,0.0,0.0,False,50109.679185,-24.75638,-29.85227,12.73003,182.25,0.1,0.73,50112.541885,-24.2924,-36.09456,12.56233,183.16,0.79,-1.89
57,S01,L01,M11,1.792167,0.0,0.0,0.0,False,50119.679355,-24.97565,-51.45303,12.93147,183.77,0.91,0.81,50122.53308,-25.43913,-57.87189,12.89241,184.49,0.02,-0.27
58,S01,L01,M02,1.877094,0.0,0.0,0.0,False,50129.67942,-26.0972,-73.27472,13.16197,185.41,0.44,1.84,50132.61802,-26.59546,-79.7747,12.85949,185.48,-0.33,0.76
59,S01,L01,M12,1.876267,0.0,0.0,0.0,False,50139.6796,-27.30658,-95.1141,12.66059,186.63,0.3,0.2,50142.617425,-28.0063,-101.61064,12.6011,186.73,-0.6,1.49
60,S01,L01,M03,1.841059,0.0,0.0,0.0,False,50149.679765,-29.34179,-116.88357,12.59382,187.22,0.57,-0.98,50152.58233,-29.57909,-123.21191,12.19314,186.9,-0.19,0.03
61,S01,L01,M13,1.852973,0.0,0.0,0.0,False,50159.67986,-31.13403,-138.65354,12.62225,185.83,-0.09,-1.12,50162.59439,-31.67317,-144.98193,12.50079,185.38,0.04,-0.77
62,S01,L01,M04,1.851804,0.0,0.0,0.0,False,50169.68003,-33.11463,-160.33279,12.90197,183.89,-0.02,0.94,50172.59334,-33.17803,-166.68576,12.60452,183.3,0.09,-1.03
63,S01,L01,M14,1.840166,0.0,0.0,0.0,False,50179.68014,-34.36584,-182.13004,12.63983,181.84,-0.55,2.03,50182.581865,-33.98403,-188.20913,12.74438,181.11,0.89,-0.54
64,S01,L01,M01,1.903854,0.0,0.0,0.0,False,50189.68033,-34.55784,-203.48615,12.83188,180.47,0.21,1.36,50192.64569,-34.46812,-209.88159,12.59295,180.22,-0.0,0.63
65,S01,L01,M11,1.890552,0.0,0.0,0.0,False,50199.6805,-34.35657,-224.98248,12.7363,180.24,0.03,0.52,50202.63261,-34.37826,-231.18029,12.49542,180.06,-0.44,1.01
66,S01,L01,M02,1.905484,0.0,0.0,0.0,False,50209.68061,-34.24171,-246.15958,12.95749,180.44,0.16,0.39,50212.6476,-33.85417,-252.37833,12.21879,180.09,-0.47,0.38
67,S01,L01,M12,1.902862,0.0,0.0,0.0,False,50219.680725,-33.86778,-267.15911,13.10037,180.97,0.33,0.18,50222.645145,-33.54426,-273.6013,12.31065,181.03,-0.51,-0.36
68,S01,L01,M03,1.766764,0.0,0.0,0.0,False,50229.68092,-33.5655,-288.12481,12.62327,181.74,-0.3,0.58,50232.50919,-33.63971,-293.89322,12.94935,181.78,0.86,0.17
