# cfgfile = ./initcfg/MYGW/MYGW.1309.kaiyo_kx-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M11,1.617772,0.0,0.0,0.0,False,20692.53966,-2.58608,1168.54812,14.32203,178.13,-2.51,0.48,20695.21894,-2.41132,1165.37541,15.78228,178.08,2.43,-0.03
1,S01,L01,M12,2.242421,0.0,0.0,0.0,False,20702.540015,-2.454,1152.31664,15.81083,178.91,1.04,0.74,20705.843945,-1.64177,1146.58507,14.87031,179.24,-0.86,-0.75
2,S01,L01,M13,2.735153,0.0,0.0,0.0,False,20712.54045,-1.45828,1134.6306,14.8443,182.5,-1.36,-0.28,20716.337115,-0.55493,1128.2243,15.75114,184.7,1.2,-1.25
3,S01,L01,M04,2.165884,0.0,0.0,0.0,False,20722.540805,-0.54502,1116.42443,14.92233,187.87,0.67,-3.08,20725.768195,-2.18893,1110.9824,16.03847,190.41,1.67,0.71
4,S01,L01,M11,1.578192,0.0,0.0,0.0,False,20732.541215,-2.72216,1096.96098,14.88785,192.65,-0.85,-2.11,20735.180915,-4.88216,1092.9639,16.12588,193.28,1.26,1.26
5,S01,L01,M12,2.175811,0.0,0.0,0.0,False,20742.54159,-6.60476,1077.98854,15.62436,193.73,1.01,-0.25,20745.77891,-7.69369,1070.70808,14.68302,192.58,-1.81,0.03
6,S01,L01,M13,2.645843,0.0,0.0,0.0,False,20752.541935,-9.86604,1056.81554,14.72463,192.43,-0.05,-1.62,20756.24929,-12.01977,1049.01367,15.09699,191.87,-1.22,0.47
7,S01,L01,M04,2.089234,0.0,0.0,0.0,False,20762.54236,-13.64563,1035.48791,15.83389,190.37,1.15,-0.15,20765.6931,-14.49998,1028.46989,14.9021,188.65,0.03,-1.48
8,S01,L01,M11,1.538152,0.0,0.0,0.0,False,20772.54267,-15.96796,1013.36275,15.77451,183.85,-0.38,-1.25,20775.14233,-16.54712,1007.13612,15.08125,180.75,-0.69,-0.32
9,S01,L01,M12,2.104026,0.0,0.0,0.0,False,20782.54313,-16.28361,991.11832,14.80041,176.86,-0.36,-0.82,20785.708665,-15.7383,984.01822,15.67315,176.57,-0.05,-0.76
10,S01,L01,M13,2.547098,0.0,0.0,0.0,False,20792.54348,-14.29246,968.32359,15.09836,176.57,-0.61,-1.2,20796.15209,-13.20686,960.64651,15.19817,177.1,0.01,-1.1
11,S01,L01,M04,2.017959,0.0,0.0,0.0,False,20802.543825,-10.9898,945.85551,14.7393,177.69,0.62,-2.16,20805.62329,-12.21889,939.58963,16.10892,179.24,0.73,0.89
12,S01,L01,M11,1.503802,0.0,0.0,0.0,False,20812.54425,-10.83565,924.32563,16.33223,180.49,1.11,1.06,20815.10956,-9.52684,917.82624,14.34019,180.24,-3.01,-1.48
13,S01,L01,M12,2.027621,0.0,0.0,0.0,False,20822.54466,-8.45933,903.14008,15.10213,180.63,0.6,0.16,20825.63379,-7.53559,896.48524,15.70406,181.25,-1.09,-1.76
14,S01,L01,M13,2.452623,0.0,0.0,0.0,False,20832.54505,-6.91423,882.25516,15.16224,182.58,-1.59,0.51,20836.059185,-5.61855,875.9044,15.19948,183.55,0.85,-2.62
