depth,speed
0.0,1490.571
10.0,1490.674
20.0,1490.837
30.0,1490.921
40.0,1490.785
50.0,1490.424
60.0,1490.2
70.0,1489.683
80.0,1489.491
90.0,1489.704
100.0,1489.776
110.0,1489.95
120.0,1489.47
130.0,1488.48
140.0,1487.579
150.0,1482.756
160.0,1479.82
170.0,1476.641
180.0,1473.446
190.0,1472.831
200.0,1473.374
250.0,1469.792
300.0,1470.906
350.0,1469.059
400.0,1470.989
450.0,1470.365
500.0,1471.011
550.0,1472.431
600.0,1473.936
700.0,1475.538
800.0,1476.097
900.0,1476.702
1137.65,1479.154
