depth,speed
0.0,1500.134
10.0,1494.292
20.0,1483.984
30.0,1473.804
40.0,1470.038
50.0,1470.256
60.0,1471.884
70.0,1470.63
80.0,1467.25
90.0,1466.176
100.0,1466.021
110.0,1466.799
120.0,1467.219
130.0,1467.955
140.0,1470.296
150.0,1470.642
160.0,1470.937
170.0,1471.479
180.0,1470.901
190.0,1469.636
200.0,1469.55
250.0,1468.61
300.0,1468.699
350.0,1470.003
400.0,1471.09
450.0,1471.852
500.0,1473.331
550.0,1473.751
600.0,1473.742
700.0,1474.082
800.0,1475.613
900.0,1476.317
1137.65,1478.733
