# cfgfile = ./initcfg/MYGW/MYGW.1802.kaiyo_k4-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M15,2.180504,0.0,0.0,0.0,False,52088.490365,-22.02914,1149.86981,15.9807,175.59,-0.47,-6.53,52091.732375,-23.12031,1137.86342,14.97367,173.43,1.54,0.23
1,S01,L01,M15,2.156399,0.0,0.0,0.0,False,52097.400425,-19.21238,1119.31022,14.57003,174.55,-1.01,-3.18,52100.61833,-19.72004,1108.31187,15.11739,172.33,0.62,1.89
2,S01,L01,M11,1.583122,0.0,0.0,0.0,False,52098.490465,-19.29735,1115.72491,14.54447,173.68,-0.02,-0.69,52101.135095,-19.48541,1106.52283,15.41765,172.06,0.46,1.39
3,S01,L01,M11,1.566942,0.0,0.0,0.0,False,52107.40058,-15.94108,1085.80029,15.0572,173.58,1.23,-1.98,52110.02903,-15.77034,1076.47796,14.21926,174.52,-1.27,0.87
4,S01,L01,M12,2.176136,0.0,0.0,0.0,False,52108.490615,-15.56181,1081.75626,14.69681,173.75,-0.6,-0.77,52111.72826,-14.97338,1071.26617,15.14676,174.26,0.42,-0.45
5,S01,L01,M12,2.148241,0.0,0.0,0.0,False,52117.400725,-12.50129,1052.52125,15.49413,173.24,1.0,-1.07,52120.610475,-11.00239,1041.40202,14.45233,171.06,-0.89,0.8
6,S01,L01,M15,2.078059,0.0,0.0,0.0,False,52128.491705,-8.3596,1016.063,14.92485,174.98,-0.43,2.89,52131.63127,-4.86653,1005.63364,15.22662,177.89,-0.08,-7.26
7,S01,L01,M15,2.056159,0.0,0.0,0.0,False,52137.401,-5.11233,986.46628,14.5149,178.84,-2.68,-0.42,52140.518665,-4.33587,977.06493,15.7718,179.47,2.66,-2.79
8,S01,L01,M11,1.520927,0.0,0.0,0.0,False,52138.491035,-4.23517,982.72747,14.65406,179.5,-2.85,-3.1,52141.07347,-4.65542,975.25005,15.81461,179.26,3.14,-1.86
9,S01,L01,M11,1.509282,0.0,0.0,0.0,False,52147.40123,-4.80957,953.92014,14.66351,180.1,-0.37,0.95,52149.97202,-3.22083,945.41018,14.82651,182.31,0.51,-3.58
10,S01,L01,M12,2.033671,0.0,0.0,0.0,False,52157.401335,-4.18899,921.45506,15.21564,182.58,0.86,-2.22,52160.496515,-3.00015,910.33969,14.54603,183.85,-0.5,-5.14
11,S01,L01,M23,2.483583,0.0,0.0,0.0,False,52158.49137,-3.23054,917.84583,15.85614,182.02,1.45,-4.52,52162.036465,-4.80284,906.43084,14.31185,184.0,1.88,-0.24
12,S01,L01,M15,1.959649,0.0,0.0,0.0,False,52177.40161,-6.2119,857.12251,14.32829,184.1,-0.7,0.48,52180.422765,-3.74381,846.74978,15.4079,186.26,-0.86,-5.57
13,S01,L01,M11,1.478957,0.0,0.0,0.0,False,52178.491645,-5.28773,853.56093,15.39644,184.6,-0.87,-2.45,52181.03211,-4.31096,844.73479,15.02609,186.47,-0.43,-4.18
14,S01,L01,M11,1.471422,0.0,0.0,0.0,False,52187.40174,-6.15052,824.52404,14.55117,186.84,-0.13,-4.02,52189.93467,-7.08489,817.02295,14.44287,186.53,0.17,-0.96
15,S01,L01,M12,1.956826,0.0,0.0,0.0,False,52188.49178,-6.35967,821.08609,14.58612,187.23,-0.59,-3.32,52191.510115,-7.31023,811.68004,14.45467,185.94,-1.14,-0.97
16,S01,L01,M12,1.936691,0.0,0.0,0.0,False,52197.401875,-8.49016,792.33916,14.69339,185.7,-0.35,-2.31,52200.400075,-8.46721,783.14984,14.78249,185.2,-0.79,-3.63
