# cfgfile = ./initcfg/MYGW/MYGW.1903.kaiyo_k4-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M11,1.617652,0.0,0.0,0.0,False,61583.394795,-18.03746,1175.71266,14.27442,179.22,-1.27,-0.56,61586.073955,-17.80346,1167.29331,15.4566,178.11,1.29,-1.06
1,S01,L01,M12,2.260906,0.0,0.0,0.0,False,61584.484755,-18.13951,1172.58525,15.06323,178.61,0.75,-0.18,61587.80717,-17.31918,1160.77473,14.63231,178.74,-1.1,-2.57
2,S01,L01,M12,2.232841,0.0,0.0,0.0,False,61593.395185,-16.95872,1141.82598,14.27527,179.57,-1.6,-1.79,61596.689535,-17.14888,1131.36019,15.47493,178.82,0.41,-0.94
3,S01,L01,M11,1.547407,0.0,0.0,0.0,False,61623.396345,-15.77696,1043.74658,14.41091,179.11,-0.97,-1.92,61626.00526,-16.52891,1036.04894,14.80687,179.2,1.02,-0.01
4,S01,L01,M12,2.140701,0.0,0.0,0.0,False,61624.4863,-15.78801,1040.49784,14.45861,179.47,-0.28,-1.87,61627.68851,-15.89534,1029.70981,14.72651,179.27,-1.57,-1.14
5,S01,L01,M12,2.114961,0.0,0.0,0.0,False,61633.396845,-15.90772,1010.89805,15.0011,179.72,0.02,-1.95,61636.573315,-15.97207,1000.52315,14.19601,179.51,-0.56,-1.69
6,S01,L01,M15,2.040224,0.0,0.0,0.0,False,61644.48725,-15.80636,974.66171,14.96717,178.87,1.21,-2.06,61647.58898,-15.64305,963.55907,14.15457,179.5,-0.76,-1.97
7,S01,L01,M11,1.505307,0.0,0.0,0.0,False,61654.491505,-15.88682,941.44623,14.81075,179.58,0.02,-1.7,61657.05832,-15.65477,932.47187,14.51819,180.55,-0.28,-2.8
8,S01,L01,M11,1.495852,0.0,0.0,0.0,False,61663.401885,-16.23592,912.75016,15.11646,178.56,1.97,-1.29,61665.959245,-15.96299,903.54898,14.27278,178.58,-1.35,-1.62
9,S01,L01,M12,2.030026,0.0,0.0,0.0,False,61664.49195,-15.67961,908.37944,14.76391,178.59,-0.73,-2.24,61667.583485,-16.10395,899.25077,15.02046,177.86,1.47,-1.02
10,S01,L01,M12,2.006781,0.0,0.0,0.0,False,61673.40234,-15.63752,880.18838,15.16793,178.03,0.88,-1.02,61676.47063,-15.56179,869.89199,14.45938,178.43,-0.46,-1.2
11,S01,L01,M15,1.945739,0.0,0.0,0.0,False,61684.49271,-14.8771,843.57319,14.68445,178.96,-1.37,-1.31,61687.499955,-15.36655,834.35321,15.04984,178.88,1.13,-0.76
12,S01,L01,M11,1.469612,0.0,0.0,0.0,False,61694.4832,-15.04916,811.1803,14.955,180.1,0.1,-1.41,61697.01432,-15.62269,802.70681,14.46089,180.08,-0.18,-0.87
13,S01,L01,M11,1.464272,0.0,0.0,0.0,False,61703.39357,-15.82587,781.66873,15.30825,179.63,0.48,-0.45,61705.91935,-15.33458,772.75444,14.0992,179.91,-1.09,-2.16
14,S01,L01,M12,1.929686,0.0,0.0,0.0,False,61704.483525,-15.29111,777.65761,14.95039,179.93,-0.9,-1.87,61707.47472,-15.62154,768.19648,14.71825,179.12,1.21,-1.03
15,S01,L01,M12,1.908501,0.0,0.0,0.0,False,61713.39391,-15.65002,748.24791,14.83326,178.93,0.5,-1.41,61716.36392,-15.47973,738.25872,14.83285,179.66,0.77,-2.13
16,S01,L01,M23,2.268788,0.0,0.0,0.0,False,61723.394415,-15.22484,714.48618,15.04215,179.4,-0.44,-2.06,61726.724715,-15.66656,703.7402,14.89564,179.47,1.05,-1.15
17,S01,L01,M15,1.859854,0.0,0.0,0.0,False,61724.48427,-15.23815,710.50686,14.35586,179.57,-1.57,-2.19,61727.40563,-15.57796,701.38251,15.05904,179.38,0.91,-1.28
18,S01,L01,M15,1.842934,0.0,0.0,0.0,False,61733.395225,-15.69262,681.27989,15.20868,179.2,-0.21,-1.68,61736.299665,-15.66921,672.30193,14.79478,179.04,1.48,-1.88
19,S01,L01,M11,1.454312,0.0,0.0,0.0,False,61734.48477,-15.43262,676.96949,14.28358,179.5,-2.54,-2.58,61737.00059,-15.70522,670.07205,15.08965,178.71,1.97,-1.39
20,S01,L01,M11,1.454337,0.0,0.0,0.0,False,61743.39505,-15.20288,648.71633,14.59218,178.69,-0.81,-1.79,61745.910895,-15.55369,641.0634,15.34767,178.9,0.65,-1.0
21,S01,L01,M12,1.840526,0.0,0.0,0.0,False,61744.48511,-15.36958,645.76663,15.00622,178.65,1.0,-1.37,61747.387145,-15.44657,635.85365,14.70508,178.84,-0.97,-1.51
22,S01,L01,M12,1.822756,0.0,0.0,0.0,False,61753.395795,-15.13706,617.04657,14.75543,178.54,-0.12,-0.62,61756.28006,-14.4601,607.49504,14.66848,178.26,-1.53,-2.05
23,S01,L01,M23,2.166223,0.0,0.0,0.0,False,61754.48565,-15.00791,614.2883,15.43069,178.24,1.91,-0.96,61757.713385,-14.72006,603.59561,14.73505,178.5,-0.01,-1.67
24,S01,L01,M23,2.139613,0.0,0.0,0.0,False,61763.395915,-13.50031,587.32256,15.55346,177.72,2.54,-2.59,61766.59704,-14.2475,577.18351,14.73167,177.44,0.18,-0.18
25,S01,L01,M11,1.463952,0.0,0.0,0.0,False,61783.396675,-11.70135,527.29765,14.23348,178.85,-1.16,-1.5,61785.922135,-11.3375,520.17871,15.17713,178.4,1.26,-1.42
26,S01,L01,M12,1.768481,0.0,0.0,0.0,False,61784.48674,-11.73773,524.59945,14.72074,178.6,1.11,-1.05,61787.31673,-10.88151,515.2949,14.78431,179.15,-0.88,-2.41
27,S01,L01,M12,1.754286,0.0,0.0,0.0,False,61793.397095,-10.98621,496.8612,14.15979,179.86,-1.13,-2.25,61796.21289,-10.98213,488.567,14.97925,180.48,0.95,-1.59
28,S01,L01,M23,2.048768,0.0,0.0,0.0,False,61794.48716,-11.15944,494.02625,14.42496,180.07,1.04,-1.86,61797.59744,-11.0214,484.1374,14.75416,181.07,-0.03,-1.6
29,S01,L01,M23,2.022873,0.0,0.0,0.0,False,61803.39746,-11.05238,465.96966,14.59026,180.84,-0.43,-2.57,61806.481845,-11.57679,456.62146,15.13216,180.96,1.09,-1.47
30,S01,L01,M15,1.732599,0.0,0.0,0.0,False,61813.397845,-11.65802,434.12978,14.16453,181.19,-1.78,-2.12,61816.19195,-12.30552,426.63211,15.5076,181.12,2.49,-1.26
31,S01,L01,M11,1.485157,0.0,0.0,0.0,False,61814.48791,-11.89647,431.20912,14.56592,181.32,0.14,-2.0,61817.034575,-12.2938,423.30129,15.25295,181.18,0.16,-1.27
32,S01,L01,M12,1.701126,0.0,0.0,0.0,False,61833.398705,-13.66529,373.12996,14.88536,180.98,1.97,-2.1,61836.16134,-13.94157,364.21121,14.81678,180.76,-0.26,-1.75
33,S01,L01,M23,1.934933,0.0,0.0,0.0,False,61834.48877,-13.59111,369.00358,14.48453,180.91,-0.29,-2.41,61837.485215,-14.08447,361.11256,15.61639,180.29,1.74,-1.61
34,S01,L01,M15,1.698094,0.0,0.0,0.0,False,61853.399425,-12.86282,314.07352,15.17189,177.32,1.39,-2.57,61856.159025,-12.63051,305.26387,14.39525,177.42,-0.59,-1.55
35,S01,L01,M11,1.526492,0.0,0.0,0.0,False,61854.48949,-12.44962,309.88252,14.47206,177.47,-1.64,-2.82,61857.07749,-12.80838,303.20177,15.00564,177.25,1.74,-0.72
36,S01,L01,M11,1.537797,0.0,0.0,0.0,False,61863.399845,-11.38616,283.94959,14.51191,177.3,-0.07,-2.86,61865.99915,-11.95943,276.75576,15.11068,177.71,1.62,-0.75
37,S01,L01,M12,1.668776,0.0,0.0,0.0,False,61864.490015,-11.37562,280.48514,14.36973,177.76,-0.42,-2.52,61867.2203,-11.89045,272.83268,15.25537,177.68,0.4,-0.5
38,S01,L01,M12,1.661091,0.0,0.0,0.0,False,61873.40021,-10.64925,253.5149,14.70266,178.52,-2.77,-1.79,61876.12281,-10.77379,246.90434,15.02694,178.29,2.14,-1.34
39,S01,L01,M23,1.833048,0.0,0.0,0.0,False,61874.490275,-10.63294,250.74168,14.40229,178.69,-1.48,-2.03,61877.384835,-10.54263,242.53663,14.93988,178.56,0.26,-1.87
40,S01,L01,M23,1.811678,0.0,0.0,0.0,False,61883.40062,-9.97873,224.30509,14.55395,179.82,-0.97,-1.78,61886.27381,-9.9772,215.94991,15.16096,179.41,0.71,-1.26
41,S01,L01,M15,1.681809,0.0,0.0,0.0,False,61893.401,-9.68684,193.88967,14.76175,181.42,0.63,-1.74,61896.144315,-9.78715,185.18753,14.76135,181.91,-0.26,-1.54
42,S01,L01,M11,1.583697,0.0,0.0,0.0,False,61894.49117,-9.8664,190.29352,14.74968,181.43,-0.09,-1.26,61897.136375,-9.65829,182.32398,14.85794,181.89,0.28,-1.98
43,S01,L01,M11,1.599587,0.0,0.0,0.0,False,61903.40144,-10.53365,161.99785,14.78164,182.26,-0.7,-1.43,61906.062535,-10.58777,154.57698,15.31594,182.09,1.91,-1.87
44,S01,L01,M12,1.641216,0.0,0.0,0.0,False,61904.491505,-10.6577,158.53317,14.62555,182.39,-0.67,-1.52,61907.19423,-10.53093,150.67219,15.16501,182.17,0.52,-2.12
