depth,speed
0.0,1535.919
10.0,1533.112
20.0,1520.646
30.0,1511.948
40.0,1505.466
50.0,1501.473
60.0,1498.399
70.0,1494.849
80.0,1493.213
90.0,1491.592
100.0,1490.752
110.0,1489.84
120.0,1489.305
130.0,1487.833
140.0,1485.841
150.0,1483.863
160.0,1482.651
170.0,1481.31
180.0,1479.87
190.0,1478.414
200.0,1477.113
250.0,1470.813
300.0,1470.863
350.0,1471.023
400.0,1471.597
450.0,1473.155
500.0,1473.801
550.0,1474.169
600.0,1473.796
700.0,1475.048
800.0,1476.647
900.0,1477.174
1137.65,1479.317
