depth,speed
0.0,1503.679
10.0,1503.812
20.0,1503.904
30.0,1503.985
40.0,1504.046
50.0,1503.656
60.0,1502.532
70.0,1501.368
80.0,1500.46
90.0,1499.631
100.0,1498.516
110.0,1497.35
120.0,1496.358
130.0,1495.368
140.0,1495.04
150.0,1494.889
160.0,1494.286
170.0,1493.735
180.0,1492.95
190.0,1492.219
200.0,1490.884
250.0,1487.442
300.0,1479.907
350.0,1478.282
400.0,1474.534
450.0,1468.819
500.0,1467.476
550.0,1468.121
600.0,1470.174
700.0,1473.507
800.0,1476.235
900.0,1477.912
1137.65,1479.944
